accession	tier	subtree_annotations	evidence_codes
Q8WUD4	2		
Q8WUH6	2		
Q8WUK0	2		
Q8WUM0	2		
Q8WUM4	2		
Q8WUP2	2		
Q8WUY1	2		
Q8WVM8	2		
Q8WVT3	2		
Q8WVV4	2		
Q8WW12	2		
Q8WW22	2		
Q8WW59	2		
Q8WWC4	2		
Q8WWI1	2		
Q8WWM7	2		
Q8WWM9	2		
Q8WWQ0	2		
Q8WWV3	2		
Q8WWY3	2		
Q8WWY7	2		
Q8WX92	2		
Q8WX93	1	GO:0030018(IDA:UniProtKB)	IDA
Q8WXE0	2		
Q8WXF1	2		
Q8WXH0	1	GO:0030017(IBA:GO_Central);GO:0030018(IDA:UniProtKB)	IBA;IDA
Q8WXI3	2		
Q8WXX5	2		
Q8WY91	2		
Q8WYL5	2		
Q8WYP5	2		
Q8WZ42	1	GO:0031674(IDA:BHF-UCL);GO:0031430(IDA:BHF-UCL);GO:0005865(IDA:BHF-UCL);GO:1990733(IPI:ComplexPortal);GO:0030018(IDA:BHF-UCL)	IDA;IPI
Q8WZA0	2		
Q8WZA9	2		
Q92499	2		
Q92506	2		
Q92520	2		
Q92522	2		
Q92523	2		
Q92526	2		
Q92530	2		
Q92538	2		
Q92542	2		
Q92544	2		
Q92552	2		
Q92556	2		
Q92575	2		
Q92598	2		
Q92616	2		
Q92621	2		
Q92629	2		
Q92643	2		
Q92665	2		
Q92667	2		
Q92688	2		
Q92696	2		
Q92734	2		
Q92736	1	GO:0031672(IEA:Ensembl);GO:0030018(IDA:BHF-UCL)	IDA;IEA
Q92743	2		
Q92747	2		
Q92769	2		
Q92783	2		
Q92797	2		
Q92817	2		
Q92820	2		
Q92831	1	GO:0031672(IEA:Ensembl);GO:0031674(IEA:Ensembl)	IEA
Q92841	2		
Q92878	2		
Q92879	2		
Q92890	2		
Q92896	2		
Q92900	2		
Q92901	2		
Q92905	2		
Q92917	2		
Q92945	2		
Q92947	2		
Q92952	1	GO:0030018(IEA:UniProtKB-SubCell)	IEA
Q92973	2		
Q92974	2		
Q92995	2		
Q93008	2		
Q93009	2		
Q93034	2		
Q93045	2		
Q93050	2		
Q93052	2		
Q93077	2		
Q93079	2		
Q93084	2		
Q93096	2		
Q93100	2		
Q969G5	2		
Q969H8	2		
Q969P5	1	GO:0030018(IEA:Ensembl)	IEA
Q969Q0	2		
Q969Q1	1	GO:0031430(IMP:UniProtKB);GO:0030018(IMP:UniProtKB)	IMP
Q969Q5	2		
Q969S9	2		
Q969T9	2		
Q969V3	2		
Q969X5	2		
Q969Z0	2		
Q96A26	2		
Q96A32	2		
Q96A33	2		
Q96A35	2		
Q96A49	2		
Q96A65	2		
Q96A72	2		
Q96AB3	2		
Q96AC1	1	GO:0031674(IEA:UniProtKB-SubCell)	IEA
Q96AE4	2		
Q96AG3	2		
Q96AG4	2		
Q96AN5	2		
Q96AQ6	2		
Q96AX9	2		
Q96AY3	2		
Q96AZ6	2		
Q96B36	2		
Q96B96	2		
Q96B97	2		
Q96BP2	2		
Q96BQ5	2		
Q96BR5	2		
Q96BW5	2		
Q96BW9	2		
Q96BY7	2		
Q96C01	2		
Q96C23	2		
Q96C86	2		
Q96CG8	2		
Q96CM3	2		
Q96CM8	2		
Q96CN7	2		
Q96CT7	2		
Q96CU9	2		
Q96CV9	2		
Q96CW1	2		
Q96CX2	2		
Q96DA0	2		
Q96DA6	2		
Q96DB5	2		
Q96DC8	2		
Q96DD0	1	GO:0031430(IEA:UniProtKB-SubCell)	IEA
Q96DE0	2		
Q96DG6	2		
Q96DH6	2		
Q96DV4	2		
Q96E11	2		
Q96E52	2		
Q96EL2	2		
Q96EL3	2		
Q96EM0	2		
Q96EP0	2		
Q96EP5	2		
Q96ER9	2		
Q96EX1	2		
Q96EY1	2		
Q96EY7	2		
Q96EY8	2		
Q96FQ6	2		
Q96FV2	2		
Q96FW1	2		
Q96FZ7	2		
Q96G03	2		
Q96G23	2		
Q96GA7	2		
Q96GC5	2		
Q96GD0	2		
Q96GE9	2		
Q96GG9	2		
Q96GK7	2		
Q96GQ5	2		
Q96GX9	2		
Q96GZ6	2		
Q96HC4	1	GO:0030018(IBA:GO_Central)	IBA
Q96HE7	2		
Q96HJ9	2		
Q96HN2	2		
Q96HS1	2		
Q96HY6	2		
Q96HY7	2		
Q96I15	2		
Q96I23	2		
Q96I24	2		
Q96I25	2		
Q96I99	2		
Q96IU4	2		
Q96IV0	2		
Q96IX5	2		
Q96JB5	2		
Q96JG6	2		
Q96JJ3	2		
Q96JJ7	2		
Q96JX3	2		
Q96JY6	1	GO:0030018(IBA:GO_Central)	IBA
Q96K17	2		
Q96K19	2		
Q96K21	2		
Q96K76	2		
Q96KK5	2		
Q96KP1	2		
Q96KP4	2		
Q96KR1	2		
Q96KR6	2		
Q96L92	2		
Q96L96	2		
Q96LW7	2		
Q96M27	2		
Q96MF2	2		
Q96MF6	2		
Q96MG2	2		
Q96MM6	2		
Q96MW1	2		
Q96N67	2		
Q96ND0	2		
Q96P16	2		
Q96P63	2		
Q96P70	2		
Q96PC5	2		
Q96PE2	2		
Q96PE7	2		
Q96PK6	2		
Q96PP9	2		
Q96PU8	2		
Q96PV6	2		
Q96Q06	2		
Q96Q11	2		
Q96Q15	2		
Q96Q27	1	GO:0030018(ISS:UniProtKB)	ISS
Q96QA5	2		
Q96QD9	2		
Q96QG7	2		
Q96QK1	2		
Q96QR8	2		
Q96QV6	2		
Q96RL7	2		
Q96RP9	2		
Q96RQ1	2		
Q96RQ3	2		
Q96RS6	2		
Q96S44	2		
Q96S52	2		
Q96S66	2		
Q96S96	2		
Q96SL4	2		
Q96SU4	2		
Q96SZ5	2		
Q96T23	2		
Q96T51	2		
Q96T66	2		
Q96T76	2		
Q96TA1	2		
Q99417	2		
Q99426	2		
Q99436	2		
Q99439	2		
Q99442	2		
Q99447	2		
Q99459	2		
Q99460	2		
Q99471	2		
Q99497	2		
Q99504	2		
Q99523	2		
Q99541	2		
Q99584	2		
Q99598	2		
Q99613	2		
Q99614	2		
Q99615	2		
Q99623	2		
Q99627	2		
Q99643	2		
Q99707	2		
Q99714	2		
Q99715	2		
Q99729	2		
Q99733	2		
Q99735	2		
Q99747	2		
Q99757	2		
Q99766	2		
Q99797	2		
Q99798	2		
Q99805	2		
Q99807	2		
Q99816	2		
Q99829	2		
Q99832	2		
Q99848	2		
Q99873	2		
Q99877	2		
Q99878	2		
Q99879	2		
Q99959	2		
Q99961	2		
Q99972	2		
Q99985	2		
Q99996	2		
Q9BPU6	2		
Q9BPW8	2		
Q9BPX5	2		
Q9BPX6	2		
Q9BQ04	2		
Q9BQ13	2		
Q9BQ67	2		
Q9BQ69	2		
Q9BQA1	2		
Q9BQC6	2		
Q9BQE3	2		
Q9BQE5	2		
Q9BQG0	2		
Q9BQS8	2		
Q9BR39	1	GO:0030018(IEA:Ensembl)	IEA
Q9BR76	2		
Q9BRA2	2		
Q9BRC7	2		
Q9BRF8	2		
Q9BRG1	2		
Q9BRJ2	2		
Q9BRQ6	2		
Q9BRT2	2		
Q9BRT3	2		
Q9BRX2	2		
Q9BRX8	2		
Q9BRZ2	2		
Q9BS26	2		
Q9BS92	2		
Q9BSD7	2		
Q9BSE5	2		
Q9BSH4	2		
Q9BSH5	2		
Q9BSJ8	2		
Q9BSL1	2		
Q9BT78	2		
Q9BTC0	2		
Q9BTD8	2		
Q9BTE3	2		
Q9BTE6	2		
Q9BTM1	2		
Q9BTV4	2		
Q9BTY7	2		
Q9BTZ2	2		
Q9BU02	2		
Q9BU61	2		
Q9BU89	2		
Q9BUB5	2		
Q9BUB7	2		
Q9BUF5	2		
Q9BUJ2	2		
Q9BUK0	2		
Q9BUL8	2		
Q9BUP0	2		
Q9BUQ8	2		
Q9BUR5	2		
Q9BV20	2		
Q9BV79	2		
Q9BV86	2		
Q9BVA1	2		
Q9BVC6	2		
Q9BVG4	2		
Q9BVG9	2		
Q9BVJ6	2		
Q9BVJ7	2		
Q9BVK6	2		
Q9BVM4	2		
Q9BVP2	2		
Q9BVS5	2		
Q9BVT8	2		
Q9BVV7	2		
Q9BW27	2		
Q9BW30	2		
Q9BW72	2		
Q9BW91	2		
Q9BW92	2		
Q9BWF3	2		
Q9BWH2	2		
Q9BWM7	2		
Q9BWS9	2		
Q9BX46	2		
Q9BX66	2		
Q9BX68	2		
Q9BXI3	2		
Q9BXJ8	2		
Q9BXJ9	2		
Q9BXK5	2		
Q9BXN1	2		
Q9BXP5	2		
Q9BXS1	2		
Q9BXS5	2		
Q9BXW6	2		
Q9BXW7	2		
Q9BY32	2		
Q9BY43	2		
Q9BY77	2		
Q9BYC9	2		
Q9BYD1	2		
Q9BYD2	2		
Q9BYD3	2		
Q9BYD6	2		
Q9BYG3	2		
Q9BYK8	2		
Q9BYN8	2		
Q9BYS8	2		
Q9BYT8	2		
Q9BYV2	1	GO:0030018(IEA:UniProtKB-SubCell)	IEA
Q9BYV6	2		
Q9BYV7	2		
Q9BYV8	2		
Q9BYX4	2		
Q9BYX7	2		
Q9BZ29	2		
Q9BZE1	2		
Q9BZE4	2		
Q9BZF3	2		
Q9BZF9	2		
Q9BZJ0	2		
Q9BZK7	2		
Q9BZL1	2		
Q9BZL4	2		
Q9BZQ8	2		
Q9BZV1	2		
Q9BZW5	2		
Q9BZZ5	2		
Q9C029	2		
Q9C0B1	2		
Q9C0C2	2		
Q9C0D5	2		
Q9C0E2	2		
Q9C0E8	2		
Q9C0I1	1	GO:0030017(IEA:UniProtKB-SubCell)	IEA
Q9GZL7	2		
Q9GZM7	2		
Q9GZP4	2		
Q9GZQ8	2		
Q9GZR7	2		
Q9GZS3	2		
Q9GZT3	2		
Q9GZT8	2		
Q9GZT9	2		
Q9GZV1	1	GO:0031674(IEA:UniProtKB-SubCell)	IEA
Q9GZY8	2		
Q9GZZ1	2		
Q9GZZ8	2		
Q9H008	2		
Q9H019	2		
Q9H061	2		
Q9H074	2		
Q9H078	2		
Q9H0A0	2		
Q9H0D6	2		
Q9H0E2	2		
Q9H0N5	2		
Q9H0P0	2		
Q9H0R4	2		
Q9H0S4	2		
Q9H0U3	2		
Q9H0U4	2		
Q9H0U6	2		
Q9H0V9	2		
Q9H0W9	2		
Q9H0Z9	2		
Q9H173	2		
Q9H1B7	2		
Q9H1C7	2		
Q9H1E1	2		
Q9H1E3	2		
Q9H1E5	2		
Q9H1H9	2		
Q9H1K1	2		
Q9H1R3	1	GO:0030017(IC:BHF-UCL)	IC
Q9H223	2		
Q9H239	2		
Q9H267	2		
Q9H269	2		
Q9H270	2		
Q9H299	2		
Q9H2D6	2		
Q9H2G2	2		
Q9H2H8	2		
Q9H2J4	2		
Q9H2K0	2		
Q9H2K8	2		
Q9H2M9	2		
Q9H2P9	2		
Q9H2S1	1	GO:0030018(ISS:BHF-UCL)	ISS
Q9H2U2	2		
Q9H2W6	2		
Q9H307	2		
Q9H330	2		
Q9H361	2		
Q9H3H3	2		
Q9H3K2	2		
Q9H3N1	2		
Q9H3P7	2		
Q9H3S7	2		
Q9H3U1	2		
Q9H425	2		
Q9H444	2		
Q9H446	2		
Q9H479	2		
Q9H488	2		
Q9H4A3	2		
Q9H4A4	2		
Q9H4B0	2		
Q9H4G4	2		
Q9H4I9	2		
Q9H4M9	2		
Q9H511	2		
Q9H583	2		
Q9H5N1	2		
Q9H6F2	2		
Q9H6K4	2		
Q9H6L5	2		
Q9H6N6	2		
Q9H6W3	2		
Q9H6Z4	2		
Q9H773	2		
Q9H7C4	1	GO:0030018(IBA:GO_Central)	IBA
Q9H7C9	2		
Q9H7D7	2		
Q9H7F0	2		
Q9H7Z7	2		
Q9H845	2		
Q9H8H3	2		
Q9H8M1	2		
Q9H8W4	2		
Q9H8Y8	2		
Q9H987	1	GO:0030018(ISS:BHF-UCL)	ISS
Q9H993	2		
Q9H9A6	2		
Q9H9B4	2		
Q9H9E3	2		
Q9H9G7	2		
Q9H9J2	2		
Q9H9P8	2		
Q9H9S3	2		
Q9H9S4	2		
Q9HA65	2		
Q9HA77	2		
Q9HAB8	2		
Q9HAC7	2		
Q9HAD4	2		
Q9HAN9	2		
Q9HAT2	2		
Q9HAU0	2		
Q9HAU5	2		
Q9HAV0	2		
Q9HAV7	2		
Q9HB07	2		
Q9HB40	2		
Q9HB71	2		
Q9HB90	2		
Q9HBH5	2		
Q9HBI1	1	GO:0030018(IEA:UniProtKB-SubCell)	IEA
Q9HBK9	2		
Q9HBL0	2		
Q9HBL7	2		
Q9HBU9	2		
Q9HC38	2		
Q9HCC0	2		
Q9HCE1	2		
Q9HCJ2	2		
Q9HCP6	2		
Q9HCU0	2		
Q9HCU5	2		
Q9HCY8	2		
Q9HD20	2		
Q9HD33	2		
Q9HD34	2		
Q9HD45	2		
Q9HD47	2		
Q9HDC5	1	GO:0030018(IEA:Ensembl)	IEA
Q9HDC9	2		
Q9NNX1	1	GO:0031674(IBA:GO_Central)	IBA
Q9NP72	2		
Q9NP74	2		
Q9NP77	2		
Q9NP79	2		
Q9NP81	2		
Q9NP87	2		
Q9NP92	2		
Q9NP97	2		
Q9NP98	1	GO:0030018(IBA:GO_Central)	IBA
Q9NPA0	2		
Q9NPA8	2		
Q9NPC6	1	GO:0030017(TAS:UniProtKB);GO:0030018(ISS:BHF-UCL)	ISS;TAS
Q9NPJ1	2		
Q9NPJ3	2		
Q9NPL8	2		
Q9NPY3	2		
Q9NQ38	2		
Q9NQ50	2		
Q9NQ66	2		
Q9NQ88	2		
Q9NQ89	2		
Q9NQC3	2		
Q9NQE9	2		
Q9NQP4	2		
Q9NQR4	2		
Q9NQT5	2		
Q9NQW7	2		
Q9NQX3	2		
Q9NR09	2		
Q9NR12	1	GO:0030018(IBA:GO_Central)	IBA
Q9NR19	2		
Q9NR28	2		
Q9NR31	2		
Q9NR45	2		
Q9NR46	2		
Q9NR50	2		
Q9NR56	2		
Q9NR99	2		
Q9NRG1	2		
Q9NRG4	2		
Q9NRG7	2		
Q9NRH3	2		
Q9NRI5	2		
Q9NRK6	2		
Q9NRP2	2		
Q9NRS6	2		
Q9NRV9	2		
Q9NRW7	2		
Q9NRX2	2		
Q9NRX4	2		
Q9NRY5	2		
Q9NRZ7	2		
Q9NS69	2		
Q9NS86	2		
Q9NSB8	2		
Q9NSC7	2		
Q9NSD9	2		
Q9NSE4	2		
Q9NSI8	2		
Q9NT99	2		
Q9NTG7	2		
Q9NTI5	2		
Q9NTJ4	2		
Q9NTJ5	2		
Q9NTK5	2		
Q9NTM9	2		
Q9NTX5	2		
Q9NTZ6	2		
Q9NUB1	2		
Q9NUI1	2		
Q9NUJ1	2		
Q9NUL3	2		
Q9NUL5	2		
Q9NUP9	2		
Q9NUQ6	2		
Q9NUQ7	2		
Q9NUQ9	2		
Q9NUU7	2		
Q9NVA1	2		
Q9NVD7	1	GO:0030018(IEA:UniProtKB-SubCell)	IEA
Q9NVE7	2		
Q9NVG8	2		
Q9NVH1	2		
Q9NVH6	2		
Q9NVI7	2		
Q9NVJ2	2		
Q9NVM4	2		
Q9NVP1	2		
Q9NVS2	2		
Q9NVS9	2		
Q9NVT9	2		
Q9NVV0	2		
Q9NVV4	2		
Q9NW15	2		
Q9NWB6	2		
Q9NWH9	2		
Q9NWU1	2		
Q9NWU2	2		
Q9NWU5	2		
Q9NWV4	2		
Q9NX14	2		
Q9NX18	2		
Q9NX20	2		
Q9NX40	2		
Q9NX46	2		
Q9NX55	2		
Q9NX62	2		
Q9NX63	2		
Q9NXA8	2		
Q9NXC5	2		
Q9NXE4	2		
Q9NXG2	2		
Q9NXJ5	2		
Q9NXW2	2		
Q9NY12	2		
Q9NY33	2		
Q9NY65	2		
Q9NY72	1	GO:0030018(ISS:BHF-UCL)	ISS
Q9NYF8	2		
Q9NYJ1	2		
Q9NYK5	2		
Q9NYL2	2		
Q9NYL9	1	GO:0005865(IBA:GO_Central)	IBA
Q9NYU2	2		
Q9NZ01	2		
Q9NZ08	2		
Q9NZ32	2		
Q9NZ45	2		
Q9NZA1	2		
Q9NZB2	2		
Q9NZC3	2		
Q9NZD2	2		
Q9NZD4	2		
Q9NZH6	2		
Q9NZH8	2		
Q9NZI8	2		
Q9NZJ4	2		
Q9NZJ6	2		
Q9NZL4	2		
Q9NZL9	2		
Q9NZM1	2		
Q9NZM3	2		
Q9NZN5	2		
Q9NZQ9	1	GO:0005865(IDA:UniProtKB)	IDA
Q9NZR1	1	GO:0005865(IBA:GO_Central)	IBA
Q9NZT1	2		
Q9NZT2	2		
Q9NZU5	2		
Q9P003	2		
Q9P016	2		
Q9P032	2		
Q9P035	2		
Q9P0I2	2		
Q9P0J0	2		
Q9P0K7	2		
Q9P0L0	2		
Q9P0M6	2		
Q9P0P8	2		
Q9P0S9	2		
Q9P121	2		
Q9P1Z2	2		
Q9P258	2		
Q9P265	2		
Q9P270	2		
Q9P289	2		
Q9P291	2		
Q9P2B2	2		
Q9P2B4	2		
Q9P2E3	2		
Q9P2E9	2		
Q9P2F8	2		
Q9P2J5	2		
Q9P2K3	2		
Q9P2K5	2		
Q9P2R3	2		
Q9P2R7	2		
Q9P2T1	2		
Q9UBB4	2		
Q9UBB5	2		
Q9UBC2	2		
Q9UBE0	2		
Q9UBF8	2		
Q9UBF9	1	GO:0030018(IDA:MGI)	IDA
Q9UBG3	2		
Q9UBI1	2		
Q9UBI6	2		
Q9UBQ0	2		
Q9UBQ5	2		
Q9UBQ7	2		
Q9UBR2	2		
Q9UBS4	2		
Q9UBS8	2		
Q9UBT2	2		
Q9UBU9	2		
Q9UBW8	2		
Q9UBX5	2		
Q9UBY9	2		
Q9UDR5	2		
Q9UDW1	2		
Q9UDX5	2		
Q9UDY2	2		
Q9UDY4	1	GO:0030018(IDA:UniProtKB)	IDA
Q9UEW8	2		
Q9UEY8	2		
Q9UFN0	2		
Q9UG56	2		
Q9UG63	2		
Q9UGI6	1	GO:0030018(IEA:UniProtKB-SubCell)	IEA
Q9UGI8	2		
Q9UGI9	2		
Q9UGJ0	2		
Q9UGM3	2		
Q9UGM6	2		
Q9UGP8	2		
Q9UGV2	2		
Q9UH62	2		
Q9UH90	2		
Q9UH92	2		
Q9UH99	2		
Q9UHA4	2		
Q9UHB6	2		
Q9UHB9	2		
Q9UHG3	2		
Q9UHL4	2		
Q9UHP3	2		
Q9UHP9	1	GO:0043034(IBA:GO_Central);GO:0031430(IBA:GO_Central)	IBA
Q9UHQ4	2		
Q9UHQ9	2		
Q9UHV9	2		
Q9UHX1	2		
Q9UHY7	2		
Q9UI09	2		
Q9UI12	2		
Q9UI42	2		
Q9UI47	2		
Q9UIA9	2		
Q9UIC8	2		
Q9UII2	2		
Q9UIQ6	2		
Q9UIV8	2		
Q9UIW2	2		
Q9UJ14	2		
Q9UJ68	2		
Q9UJ70	2		
Q9UJC3	2		
Q9UJP4	2		
Q9UJS0	2		
Q9UJU6	2		
Q9UJW0	1	GO:0030017(IEA:UniProtKB-SubCell)	IEA
Q9UJY1	2		
Q9UJZ1	2		
Q9UK41	2		
Q9UK45	2		
Q9UK76	2		
Q9UK99	2		
Q9UKA9	2		
Q9UKF6	2		
Q9UKG1	2		
Q9UKK3	2		
Q9UKK9	2		
Q9UKL0	2		
Q9UKM9	2		
Q9UKP3	1	GO:0030018(IBA:GO_Central)	IBA
Q9UKQ9	2		
Q9UKS6	2		
Q9UKU7	2		
Q9UKV3	2		
Q9UKV8	2		
Q9UKW4	2		
Q9UKX2	1	GO:0030016(IDA:BHF-UCL);GO:0030017(NAS:BHF-UCL)	IDA;NAS
Q9UKX3	1	GO:0030016(IEA:UniProtKB-SubCell)	IEA
Q9UKY7	2		
Q9UL25	2		
Q9UL46	2		
Q9ULA0	2		
Q9ULC3	2		
Q9ULC4	2		
Q9ULD2	2		
Q9ULH0	2		
Q9ULJ7	2		
Q9ULQ0	2		
Q9ULT8	2		
Q9ULV4	1	GO:0030017(IEA:UniProtKB-SubCell)	IEA
Q9ULX7	2		
Q9ULZ3	2		
Q9UM00	2		
Q9UM22	2		
Q9UMR2	2		
Q9UMS0	2		
Q9UMS4	2		
Q9UMS6	1	GO:0030018(IDA:UniProtKB)	IDA
Q9UMX0	2		
Q9UMX5	2		
Q9UMY4	2		
Q9UMZ2	2		
Q9UN36	2		
Q9UN37	2		
Q9UN42	2		
Q9UN86	2		
Q9UNE7	1	GO:0030018(IBA:GO_Central)	IBA
Q9UNF0	2		
Q9UNF1	2		
Q9UNH6	2		
Q9UNH7	2		
Q9UNK0	2		
Q9UNL2	2		
Q9UNM6	2		
Q9UNN5	2		
Q9UNN8	2		
Q9UNS2	2		
Q9UNX3	2		
Q9UNZ2	2		
Q9UP83	2		
Q9UP95	2		
Q9UPN6	2		
Q9UPN7	2		
Q9UPQ0	2		
Q9UPT5	2		
Q9UPT6	2		
Q9UPU5	2		
Q9UPV9	2		
Q9UPY3	2		
Q9UPY8	2		
Q9UQ13	2		
Q9UQ35	2		
Q9UQ80	2		
Q9UQ90	2		
Q9UQD0	1	GO:0030018(ISS:BHF-UCL)	ISS
Q9UQE7	2		
Q9UQM7	2		
Q9Y217	2		
Q9Y223	2		
Q9Y224	2		
Q9Y230	2		
Q9Y235	2		
Q9Y237	2		
Q9Y241	2		
Q9Y262	2		
Q9Y263	2		
Q9Y265	2		
Q9Y266	2		
Q9Y276	2		
Q9Y277	2		
Q9Y281	1	GO:0031674(IDA:UniProtKB);GO:0030018(IDA:UniProtKB)	IDA
Q9Y285	2		
Q9Y291	2		
Q9Y2A7	2		
Q9Y2B0	2		
Q9Y2E4	2		
Q9Y2G5	2		
Q9Y2H0	2		
Q9Y2H1	2		
Q9Y2I8	2		
Q9Y2J2	2		
Q9Y2J8	2		
Q9Y2K3	1	GO:0030016(IEA:UniProtKB-SubCell)	IEA
Q9Y2L1	2		
Q9Y2Q3	2		
Q9Y2Q5	2		
Q9Y2R0	2		
Q9Y2R5	2		
Q9Y2R9	2		
Q9Y2S2	2		
Q9Y2S7	2		
Q9Y2U8	2		
Q9Y2W1	2		
Q9Y2X3	2		
Q9Y2X7	2		
Q9Y2X8	2		
Q9Y2Z0	2		
Q9Y2Z4	2		
Q9Y2Z9	2		
Q9Y305	2		
Q9Y337	2		
Q9Y371	2		
Q9Y376	2		
Q9Y383	2		
Q9Y394	2		
Q9Y399	2		
Q9Y3A3	2		
Q9Y3A5	2		
Q9Y3A6	2		
Q9Y3B3	2		
Q9Y3B7	2		
Q9Y3B8	2		
Q9Y3C6	2		
Q9Y3D2	2		
Q9Y3D6	2		
Q9Y3D7	2		
Q9Y3D9	2		
Q9Y3E1	2		
Q9Y3E2	2		
Q9Y3E5	2		
Q9Y3F4	2		
Q9Y3I0	2		
Q9Y3L5	2		
Q9Y3P9	2		
Q9Y3R4	2		
Q9Y3S1	2		
Q9Y3T9	2		
Q9Y3Z3	2		
Q9Y446	2		
Q9Y450	2		
Q9Y463	2		
Q9Y490	2		
Q9Y4B6	2		
Q9Y4C2	2		
Q9Y4D1	2		
Q9Y4E1	2		
Q9Y4E8	2		
Q9Y4F1	2		
Q9Y4G6	2		
Q9Y4I1	2		
Q9Y4J8	2		
Q9Y4K0	2		
Q9Y4L1	2		
Q9Y4P3	2		
Q9Y4W6	2		
Q9Y4Z0	2		
Q9Y508	2		
Q9Y512	2		
Q9Y520	2		
Q9Y570	2		
Q9Y576	2		
Q9Y584	2		
Q9Y5A9	2		
Q9Y5B9	2		
Q9Y5J5	2		
Q9Y5J7	2		
Q9Y5J9	2		
Q9Y5K5	2		
Q9Y5K8	2		
Q9Y5L0	2		
Q9Y5L4	2		
Q9Y5M8	2		
Q9Y5N5	2		
Q9Y5P6	2		
Q9Y5Q8	2		
Q9Y5Q9	2		
Q9Y5R8	2		
Q9Y5S2	2		
Q9Y5S9	2		
Q9Y5U8	2		
Q9Y5U9	2		
Q9Y5X3	2		
Q9Y5Z4	2		
Q9Y608	2		
Q9Y613	2		
Q9Y617	2		
Q9Y618	2		
Q9Y623	1	GO:0030016(IDA:BHF-UCL);GO:0030017(NAS:BHF-UCL)	IDA;NAS
Q9Y639	2		
Q9Y676	2		
Q9Y678	2		
Q9Y679	2		
Q9Y680	2		
Q9Y696	2		
Q9Y697	2		
Q9Y6A4	2		
Q9Y6A9	2		
Q9Y6B6	2		
Q9Y6B7	2		
Q9Y6C2	2		
Q9Y6C9	2		
Q9Y6D5	2		
Q9Y6D6	2		
Q9Y6D9	2		
Q9Y6E2	2		
Q9Y6G9	2		
Q9Y6H1	2		
Q9Y6I3	2		
Q9Y6I9	2		
Q9Y6K5	2		
Q9Y6M1	2		
Q9Y6M9	2		
Q9Y6N1	2		
Q9Y6N5	2		
Q9Y6P5	2		
Q9Y6W3	2		
Q9Y6X5	2		
Q9Y6Y8	2		
