# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T22:31:35Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 6256ed3e67b2dd48e5b228b8530a3ceb359221f1b8394ec0a3c36c2c6da5ed97
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 117997e6b1b2a0c203f836446d48add4054dce7e7bc4182ff2d114475a7c586f
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 72b632ff1fece7b2572df3e7d72461adb2a4c04d42b17026b0ea61535330f754
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 5402bda41426d17f189ea99d5091f763b37ad99fd6528a65f7f08a1d7065f27f
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.reference.blood = outputs/blood/standard/_calculated_amino_acid_standard.tsv sha256 de970880e11d08ce8878eccce2cfb07e165a0eb7f9b01720f196542b7469daab
# input.reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = outputs/composite/_calculated_amino_acid_standard_composite.tsv sha256 85a2b165e9a85a46b868b603eeae6f30c8a5b2ccd61683fdfa9553abf1579997
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# reference.blood = blood: plasma + erythrocytes at the base split (haemoglobin share as measured), reference male | outputs/blood/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 5.41114, I 2.34354, L 11.308, K 8.29135, M 1.63704, F 6.03455, T 5.04357, W 1.91394, V 8.187
# reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = skeletal muscle protein + non-protein metabolite pools (carnosine) and blood, mixed by protein mass (Layer C), reference male | outputs/composite/_calculated_amino_acid_standard_composite.tsv column composite | scored set fao_2013_indispensable (HILKMFTWV) | values: H 3.32649, I 4.60745, L 9.17611, K 9.13469, M 2.38384, F 4.56337, T 5.0595, W 1.64053, V 6.52979
# every scored food under reference gorissen_2018_human_muscle, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
2290	usda	sr_legacy_food 2018-04	173386	Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8" fat, select, cooked, grilled	77.4369	F	23.19
2291	usda	sr_legacy_food 2018-04	170632	Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, roasted	77.4340	F	29.45
2292	usda	sr_legacy_food 2018-04	172117	Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8" fat, select, cooked, grilled	77.4318	F	26.21
2293	usda	sr_legacy_food 2018-04	173995	Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, grilled	77.4282	F	29.47
2294	usda	sr_legacy_food 2018-04	174713	Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8" fat, select, cooked, grilled	77.4280	F	26.92
2295	usda	sr_legacy_food 2018-04	173990	Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0" fat, select, raw	77.4278	F	21.95
2296	usda	sr_legacy_food 2018-04	173981	Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0" fat, select, raw	77.4271	F	23.49
2297	usda	sr_legacy_food 2018-04	174009	Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8" fat, select, raw	77.4236	F	23.3
2298	usda	sr_legacy_food 2018-04	173986	Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0" fat, select, raw	77.4236	F	23.3
2299	usda	sr_legacy_food 2018-04	172160	Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0" fat, select, raw	77.4231	F	20.87
2300	usda	sr_legacy_food 2018-04	171744	Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0" fat, select, raw	77.4225	F	23.44
2301	usda	sr_legacy_food 2018-04	173399	Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0" fat, select, cooked, grilled	77.4213	F	27.95
2302	usda	sr_legacy_food 2018-04	173065	Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8" fat, select, cooked, grilled	77.4197	F	28.3
2303	usda	sr_legacy_food 2018-04	171752	Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0" fat, select, raw	77.4160	F	22.79
2304	usda	sr_legacy_food 2018-04	174705	Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8" fat, select, cooked, grilled	77.4151	F	25.5
2305	usda	sr_legacy_food 2018-04	173404	Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0" fat, select, raw	77.4138	F	20.12
2306	usda	sr_legacy_food 2018-04	172157	Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0" fat, select, cooked, grilled	77.4129	F	30.06
2307	usda	sr_legacy_food 2018-04	172168	Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0" fat, select, cooked, braised	77.4125	F	25.56
2308	usda	sr_legacy_food 2018-04	168741	Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, grilled	77.4107	F	29.7
2309	usda	sr_legacy_food 2018-04	173394	Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8" fat, select, raw	77.4081	F	19.55
2310	usda	sr_legacy_food 2018-04	173992	Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, roasted	77.4071	F	30.97
2311	usda	sr_legacy_food 2018-04	171749	Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0" fat, select, raw	77.4068	F	21.91
2312	usda	sr_legacy_food 2018-04	171774	Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8" fat, select, raw	77.4055	F	21.54
2313	usda	sr_legacy_food 2018-04	172163	Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0" fat, select, raw	77.4053	F	18.43
2314	usda	sr_legacy_food 2018-04	173401	Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0" fat, select, cooked, grilled	77.4012	F	26.29
2315	usda	sr_legacy_food 2018-04	174710	Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted	77.3998	F	27.1
2316	usda	sr_legacy_food 2018-04	170640	Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, grilled	77.3962	F	30.93
2317	usda	sr_legacy_food 2018-04	171754	Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, roasted	77.3930	F	27.38
2318	usda	sr_legacy_food 2018-04	170382	Broccoli raab, cooked	77.3911	H	3.83
2319	usda	sr_legacy_food 2018-04	174208	Crustaceans, lobster, northern, raw	77.3882	H	16.52
2320	usda	sr_legacy_food 2018-04	174209	Crustaceans, lobster, northern, cooked, moist heat	77.3869	H	19
2321	usda	sr_legacy_food 2018-04	172155	Beef, rib eye roast, boneless, lip-on, separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted	77.3808	F	24.85
2322	usda	sr_legacy_food 2018-04	173062	Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8" fat, select, raw	77.3805	F	20.1
2323	usda	sr_legacy_food 2018-04	171747	Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0" fat, select, raw	77.3798	F	23.28
2324	usda	sr_legacy_food 2018-04	168631	Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0" fat, select, cooked, grilled	77.3775	F	29.16
2325	usda	sr_legacy_food 2018-04	172116	Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8" fat, select, raw	77.3767	F	20.69
2326	usda	sr_legacy_food 2018-04	171882	Beverages, Clam and tomato juice, canned	77.3288	K	0.6
2327	usda	sr_legacy_food 2018-04	171707	Avocados, raw, Florida	77.3073	H	2.23
2328	usda	sr_legacy_food 2018-04	174692	Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8" fat, select, raw	77.2271	F	22.77
2329	usda	sr_legacy_food 2018-04	168640	Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8" fat, select, raw	77.2215	F	22.61
2330	usda	sr_legacy_food 2018-04	171761	Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0" fat, select, raw	77.2211	F	23.41
2331	usda	sr_legacy_food 2018-04	171764	Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0" fat, select, raw	77.2211	F	23.41
2332	usda	sr_legacy_food 2018-04	173379	Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0" fat, select, cooked, grilled	77.2197	F	28.65
2333	usda	sr_legacy_food 2018-04	169851	OLIVE GARDEN, lasagna classico	77.2197	H	11.28
2334	usda	sr_legacy_food 2018-04	174695	Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0" fat, select, raw	77.2196	F	23.05
2335	usda	sr_legacy_food 2018-04	170643	Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled	77.2165	F	31.09
2336	usda	sr_legacy_food 2018-04	172139	Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0" fat, select, raw	77.2132	F	21.61
2337	usda	sr_legacy_food 2018-04	173056	Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled	77.2131	F	25.28
2338	usda	sr_legacy_food 2018-04	173060	Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0" fat, select, cooked, roasted	77.2097	F	28.37
2339	usda	sr_legacy_food 2018-04	172138	Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0" fat, select, cooked, grilled	77.2083	F	30.64
2340	usda	sr_legacy_food 2018-04	173052	Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0" fat, select, cooked, roasted	77.2075	F	29.35
2341	usda	sr_legacy_food 2018-04	174008	Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled	77.2060	F	29.52
2342	usda	sr_legacy_food 2018-04	173070	Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8" fat, select, cooked, grilled	77.2054	F	29.67
2343	usda	sr_legacy_food 2018-04	170685	Buckwheat groats, roasted, dry	77.2053	M	11.73
2344	usda	sr_legacy_food 2018-04	170838	Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, select, raw	77.2039	F	21.65
2345	usda	sr_legacy_food 2018-04	173048	Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8" fat, select, cooked, roasted	77.2001	F	28.48
2346	usda	sr_legacy_food 2018-04	170841	Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8" fat, select, raw	77.1989	F	22.55
2347	usda	sr_legacy_food 2018-04	174006	Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0" fat, select, cooked, roasted	77.1949	F	27.55
2348	usda	sr_legacy_food 2018-04	172172	Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8" fat, select, cooked, grilled	77.1946	F	28.36
2349	usda	sr_legacy_food 2018-04	170635	Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0" fat, select, cooked, roasted	77.1934	F	29.52
2350	usda	sr_legacy_food 2018-04	174001	Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0" fat, select, raw	77.1913	F	22.16
2351	usda	sr_legacy_food 2018-04	171769	Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0" fat, select, raw	77.1913	F	22.16
2352	usda	sr_legacy_food 2018-04	173372	Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8" fat, select, cooked, roasted	77.1908	F	28.72
2353	usda	sr_legacy_food 2018-04	174700	Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0" fat, select, raw	77.1904	F	20.05
2354	usda	sr_legacy_food 2018-04	171771	Beef, round, top round roast, boneless, separable lean only, trimmed to 0" fat, select, cooked, roasted	77.1898	F	29.81
2355	usda	sr_legacy_food 2018-04	173382	Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0" fat, select, raw	77.1898	F	22.46
2356	usda	sr_legacy_food 2018-04	173409	Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8" fat, select, raw	77.1871	F	21.44
2357	usda	sr_legacy_food 2018-04	173381	Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0" fat, select, cooked, grilled	77.1861	F	29.18
2358	usda	sr_legacy_food 2018-04	171233	Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8" fat, select, cooked, grilled	77.1861	F	28.98
2359	usda	sr_legacy_food 2018-04	172148	Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0" fat, select, cooked, braised	77.1850	F	29.28
2360	usda	sr_legacy_food 2018-04	173050	Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled	77.1839	F	30.78
2361	usda	sr_legacy_food 2018-04	171238	Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, select, cooked, grilled	77.1839	F	27.96
2362	usda	sr_legacy_food 2018-04	174690	Beef, top loin filet, boneless, separable lean only, trimmed to 1/8" fat, select, cooked, grilled	77.1837	F	29.85
2363	usda	sr_legacy_food 2018-04	169456	Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0" fat, select, cooked, grilled	77.1831	F	29.99
2364	usda	sr_legacy_food 2018-04	173997	Beef, round, top round roast, boneless, separable lean only, trimmed to 0" fat, select, raw	77.1808	F	23.59
2365	usda	sr_legacy_food 2018-04	171759	Beef, round, top round steak, boneless, separable lean only, trimmed to 0" fat, select, raw	77.1808	F	23.59
2366	usda	sr_legacy_food 2018-04	170837	Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, select, cooked, roasted	77.1780	F	27.03
2367	usda	sr_legacy_food 2018-04	168645	Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8" fat, select, raw	77.1728	F	22.41
2368	usda	sr_legacy_food 2018-04	173384	Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0" fat, select, raw	77.1716	F	19.71
2369	usda	sr_legacy_food 2018-04	168641	Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8" fat, select, cooked, grilled	77.1710	F	28.92
2370	usda	sr_legacy_food 2018-04	169467	Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8" fat, select, cooked, grilled	77.1705	F	28.45
2371	usda	sr_legacy_food 2018-04	174703	Beef, ribeye filet, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled	77.1678	F	29.39
2372	usda	sr_legacy_food 2018-04	174698	Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0" fat, select, raw	77.1652	F	22.89
2373	usda	sr_legacy_food 2018-04	171105	Poultry, mechanically deboned, from backs and necks without skin, raw	77.1638	H	13.79
2374	usda	sr_legacy_food 2018-04	171766	Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0" fat, select, raw	77.1626	F	23.3
2375	usda	sr_legacy_food 2018-04	172141	Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0" fat, select, raw	77.1575	F	19.14
2376	usda	sr_legacy_food 2018-04	173731	Beans, baked, home prepared	77.1562	M	5.54
2377	usda	sr_legacy_food 2018-04	170494	Spinach souffle	77.1518	H	7.89
2378	usda	sr_legacy_food 2018-04	173345	Corn dogs, frozen, prepared	77.1455	K	8.57
2379	usda	sr_legacy_food 2018-04	172054	PIZZA HUT 14" Super Supreme Pizza, Hand-Tossed Crust	77.1039	K	11.34
2380	usda	sr_legacy_food 2018-04	169835	T.G.I. FRIDAY'S, macaroni & cheese, from kid's menu	77.0606	K	5.03
2381	usda	sr_legacy_food 2018-04	172032	Fast foods, english muffin, with cheese and sausage	77.0551	K	13.28
2382	usda	sr_legacy_food 2018-04	170879	Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D	77.0520	H	3.17
2383	usda	sr_legacy_food 2018-04	174609	Bologna, pork and turkey, lite	77.0418	H	13.06
2384	usda	sr_legacy_food 2018-04	170381	Broccoli raab, raw	77.0371	H	3.17
2385	usda	sr_legacy_food 2018-04	167697	Milk, buttermilk, fluid, cultured, reduced fat	76.9976	H	4.1
2386	usda	sr_legacy_food 2018-04	171267	Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D	76.9976	H	3.3
2387	usda	sr_legacy_food 2018-04	172205	Milk, reduced fat, fluid, 2% milkfat, without added vitamin A and vitamin D	76.9976	H	3.3
2388	usda	sr_legacy_food 2018-04	170686	Buckwheat groats, roasted, cooked	76.9933	M	3.38
2389	usda	sr_legacy_food 2018-04	171269	Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)	76.9720	H	3.37
2390	usda	sr_legacy_food 2018-04	173432	Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)	76.9720	H	3.37
2391	usda	sr_legacy_food 2018-04	171705	Avocados, raw, all commercial varieties	76.9710	H	2
2392	usda	sr_legacy_food 2018-04	170149	Seeds, lotus seeds, dried	76.9565	K	15.41
2393	usda	sr_legacy_food 2018-04	170687	Buckwheat flour, whole-groat	76.9442	M	12.62
2394	usda	sr_legacy_food 2018-04	168591	Seeds, lotus seeds, raw	76.9045	K	4.13
2395	usda	sr_legacy_food 2018-04	175045	Muffins, blueberry, toaster-type, toasted	76.9032	M	4.9
2396	usda	sr_legacy_food 2018-04	170874	Milk, buttermilk, fluid, cultured, lowfat	76.8933	H	3.31
2397	usda	sr_legacy_food 2018-04	172225	Milk, buttermilk, fluid, whole	76.8767	H	3.21
2398	usda	sr_legacy_food 2018-04	170286	Buckwheat	76.8429	M	13.25
2399	usda	sr_legacy_food 2018-04	172767	Muffins, blueberry, toaster-type	76.8417	K	4.6
2400	usda	sr_legacy_food 2018-04	173493	Babyfood, dinner, spaghetti and tomato and meat, toddler	76.8258	K	5.3
2401	usda	sr_legacy_food 2018-04	172942	Sausage, Vienna, canned, chicken, beef, pork	76.7831	H	10.5
2402	usda	sr_legacy_food 2018-04	171706	Avocados, raw, California	76.7807	H	1.96
2403	usda	sr_legacy_food 2018-04	171265	Milk, whole, 3.25% milkfat, with added vitamin D	76.6829	H	3.15
2404	usda	sr_legacy_food 2018-04	172217	Milk, whole, 3.25% milkfat, without added vitamin A and vitamin D	76.6829	H	3.15
2405	usda	sr_legacy_food 2018-04	170853	Cheese, pasteurized process, American, fortified with vitamin D	76.6597	H	18.13
2406	usda	sr_legacy_food 2018-04	171290	Cheese, pasteurized process, American, without added vitamin D	76.6597	H	18.13
2407	usda	sr_legacy_food 2018-04	170410	Onions, frozen, chopped, unprepared	76.5738	M	0.79
2408	usda	sr_legacy_food 2018-04	170880	Milk, chocolate, fluid, commercial, reduced fat, with added vitamin A and vitamin D	76.5650	H	2.99
2409	usda	sr_legacy_food 2018-04	174287	Veggie burgers or soyburgers, unprepared	76.5541	K	15.7
2410	usda	sr_legacy_food 2018-04	167956	Topping, SMUCKER'S MAGIC SHELL	76.4214	M	2.94
2411	usda	sr_legacy_food 2018-04	173441	Milk, fluid, 1% fat, without added vitamin A and vitamin D	76.4205	H	3.37
2412	usda	sr_legacy_food 2018-04	170872	Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D	76.4205	H	3.37
2413	usda	sr_legacy_food 2018-04	175184	Beans, baked, canned, with franks	76.3951	M	6.75
2414	usda	sr_legacy_food 2018-04	168291	Pork, fresh, variety meats and by-products, tail, raw	76.3718	H	17.75
2415	usda	sr_legacy_food 2018-04	171621	Braunschweiger (a liver sausage), pork	76.3666	H	14.5
2416	usda	sr_legacy_food 2018-04	174673	Grapefruit, raw, pink and red, all areas	76.3505	I	0.77
2417	usda	sr_legacy_food 2018-04	169856	Restaurant, Mexican, cheese tamales	76.3012	H	8.99
2418	usda	sr_legacy_food 2018-04	171726	Dates, deglet noor	76.2590	K	2.45
2419	usda	sr_legacy_food 2018-04	170298	Fast foods, submarine sandwich, roast beef on white bread with lettuce and tomato	76.2377	K	12.17
2420	usda	sr_legacy_food 2018-04	170713	SUBWAY, roast beef sub on white bread with lettuce and tomato	76.2377	K	12.17
2421	usda	sr_legacy_food 2018-04	168589	Nuts, chestnuts, japanese, boiled and steamed	76.2224	H	0.82
2422	usda	sr_legacy_food 2018-04	170294	Fast foods, cheeseburger; single, large patty; plain	76.1869	K	17.29
2423	usda	sr_legacy_food 2018-04	175295	Game meat, beaver, cooked, roasted	76.1601	V	34.85
2424	usda	sr_legacy_food 2018-04	168079	DENNY'S, chicken nuggets, star shaped, from kid's menu	76.1520	F	16.27
2425	usda	sr_legacy_food 2018-04	175294	Game meat, beaver, raw	76.1503	V	24.05
2426	usda	sr_legacy_food 2018-04	170165	Nuts, chestnuts, chinese, dried	76.1306	K	6.82
2427	usda	sr_legacy_food 2018-04	170164	Nuts, chestnuts, chinese, raw	76.1293	K	4.2
2428	usda	sr_legacy_food 2018-04	173867	Knackwurst, knockwurst, pork, beef	76.1183	H	11.1
2429	usda	sr_legacy_food 2018-04	167658	Restaurant, Mexican, soft taco with ground beef, cheese and lettuce	76.1157	H	12.56
2430	usda	sr_legacy_food 2018-04	170573	Nuts, chestnuts, chinese, roasted	76.0766	K	4.48
2431	usda	sr_legacy_food 2018-04	169023	DENNY'S, coleslaw	76.0766	F	0.97
2432	usda	sr_legacy_food 2018-04	171127	Chicken, broiler, rotisserie, BBQ, thigh, meat and skin	76.0665	F	22.51
2433	usda	sr_legacy_food 2018-04	172098	Chili, no beans, canned entree	75.9850	K	7.53
2434	usda	sr_legacy_food 2018-04	172529	Veal, variety meats and by-products, heart, raw	75.9554	H	17.18
2435	usda	sr_legacy_food 2018-04	172530	Veal, variety meats and by-products, heart, cooked, braised	75.9406	H	29.12
2436	usda	sr_legacy_food 2018-04	172040	PIZZA HUT 12" Cheese Pizza, Hand-Tossed Crust	75.9366	K	11.93
2437	usda	sr_legacy_food 2018-04	173292	Fast Food, Pizza Chain, 14" pizza, cheese topping, regular crust	75.9312	K	11.39
2438	usda	sr_legacy_food 2018-04	172045	DOMINO'S 14" Pepperoni Pizza, Ultimate Deep Dish Crust	75.8942	K	11.52
2439	usda	sr_legacy_food 2018-04	170166	Nuts, chestnuts, chinese, boiled and steamed	75.8463	K	2.88
2440	usda	sr_legacy_food 2018-04	173438	Cheese, mexican, queso chihuahua	75.8326	H	21.56
2441	usda	sr_legacy_food 2018-04	168389	Asparagus, raw	75.8080	K	2.2
2442	usda	sr_legacy_food 2018-04	174354	Lamb, variety meats and by-products, kidneys, raw	75.7781	H	15.74
2443	usda	sr_legacy_food 2018-04	173266	Fast foods, biscuit, with egg and bacon	75.7671	H	11.33
2444	usda	sr_legacy_food 2018-04	174355	Lamb, variety meats and by-products, kidneys, cooked, braised	75.7652	H	23.65
2445	usda	sr_legacy_food 2018-04	167660	Restaurant, Latino, empanadas, beef, prepared	75.7390	K	11.31
2446	usda	sr_legacy_food 2018-04	168521	Cauliflower, frozen, cooked, boiled, drained, with salt	75.7143	H	1.61
2447	usda	sr_legacy_food 2018-04	170399	Cauliflower, frozen, cooked, boiled, drained, without salt	75.7143	H	1.61
2448	usda	sr_legacy_food 2018-04	168561	Pickle relish, sweet	75.7143	H	0.37
2449	usda	sr_legacy_food 2018-04	167881	Pork, fresh, variety meats and by-products, tail, cooked, simmered	75.7143	H	17
2450	usda	sr_legacy_food 2018-04	169768	Potatoes, mashed, ready-to-eat	75.7143	H	1.97
2451	usda	sr_legacy_food 2018-04	171522	Chicken, broilers or fryers, rotisserie, original seasoning, thigh, meat and skin, cooked	75.6228	F	22.93
2452	usda	sr_legacy_food 2018-04	174353	Veal, variety meats and by-products, brain, cooked, pan-fried	75.6171	H	14.48
2453	usda	sr_legacy_food 2018-04	170070	Winged bean tuber, raw	75.5206	M	11.6
2454	usda	sr_legacy_food 2018-04	168390	Asparagus, cooked, boiled, drained	75.5138	K	2.4
2455	usda	sr_legacy_food 2018-04	169313	Asparagus, cooked, boiled, drained, with salt	75.5138	K	2.4
2456	usda	sr_legacy_food 2018-04	172029	Fast foods, biscuit, with egg, cheese, and bacon	75.4877	K	12.01
2457	usda	sr_legacy_food 2018-04	174352	Veal, variety meats and by-products, brain, cooked, braised	75.4339	H	11.48
2458	usda	sr_legacy_food 2018-04	169022	DENNY'S, chicken strips	75.3912	F	19.17
2459	usda	sr_legacy_food 2018-04	174351	Veal, variety meats and by-products, brain, raw	75.3831	H	10.32
2460	usda	sr_legacy_food 2018-04	175298	Game meat, boar, wild, cooked, roasted	75.3744	F	28.3
2461	usda	sr_legacy_food 2018-04	170398	Cauliflower, frozen, unprepared	75.3467	H	2.01
2462	usda	sr_legacy_food 2018-04	170036	Potatoes, hash brown, home-prepared	75.3395	H	3
2463	usda	sr_legacy_food 2018-04	175297	Game meat, boar, wild, raw	75.3359	F	21.51
2464	usda	sr_legacy_food 2018-04	171625	Frankfurter, turkey	75.3182	V	12.23
2465	usda	foundation_food 2026-04	1999627	Mushroom, oyster	75.3160	K	2.89875
2466	usda	sr_legacy_food 2018-04	170037	Potatoes, mashed, home-prepared, whole milk and margarine added	75.2960	H	1.96
2467	usda	sr_legacy_food 2018-04	171504	Turkey, mechanically deboned, from turkey frames, raw	75.2679	V	13.29
2468	usda	sr_legacy_food 2018-04	169795	Whale, beluga, meat, dried (Alaska Native)	75.2660	V	69.86
2469	usda	sr_legacy_food 2018-04	171130	Turkey, retail parts, breast, meat and skin, with added solution, raw	75.2480	V	20.79
2470	usda	sr_legacy_food 2018-04	168571	Nopales, raw	75.2247	M	1.32
2471	usda	sr_legacy_food 2018-04	170941	Babyfood, vegetables, spinach, creamed, strained	75.2206	K	2.5
2472	usda	sr_legacy_food 2018-04	170924	Spices, curry powder	75.1957	H	14.29
2473	usda	foundation_food 2026-04	746783	Sausage, turkey, breakfast links, mild, raw	75.1181	H	16.7
2474	usda	sr_legacy_food 2018-04	172260	Babyfood, dinner, beef and rice, toddler	75.0885	H	5
2475	usda	sr_legacy_food 2018-04	170493	Potatoes, mashed, home-prepared, whole milk added	75.0616	H	1.91
