# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T01:21:41Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 f1fe894b4ab9a9876bbb4b1fcbad73a45f4c6211ee9718d272dea6f658ca24bf
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 c99df4b9f16a1ee722461b25563658e2665aaa45acadc37a971f7f46d5b49579
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 550dece6515abc11e21096616e7446fdf4c836134beaf5b2bbba516136e90db7
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 a378ac611584c370ed4fdb18d705ab6e94f0d05943bc9b9b3dbe5fa4567a3b87
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# every scored food under reference skeletal_muscle_protein, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
3571	usda	sr_legacy_food 2018-04	174303	Tofu, dried-frozen (koyadofu), prepared with calcium sulfate	55.3687	M	52.43
3572	usda	sr_legacy_food 2018-04	169333	Burdock root, cooked, boiled, drained, with salt	55.3497	M	2.09
3573	usda	sr_legacy_food 2018-04	170384	Burdock root, cooked, boiled, drained, without salt	55.3497	M	2.09
3574	usda	sr_legacy_food 2018-04	170134	Sweet potato, cooked, baked in skin, flesh, with salt	55.3207	K	2.01
3575	usda	sr_legacy_food 2018-04	168483	Sweet potato, cooked, baked in skin, flesh, without salt	55.3207	K	2.01
3576	usda	sr_legacy_food 2018-04	170083	Sweet potato, canned, syrup pack, solids and liquids	55.3114	K	0.98
3577	usda	sr_legacy_food 2018-04	170460	Tomato products, canned, puree, without salt added	55.2992	M	1.65
3578	usda	sr_legacy_food 2018-04	170131	Succotash, (corn and limas), frozen, cooked, boiled, drained, with salt	55.2922	M	4.31
3579	usda	sr_legacy_food 2018-04	168481	Succotash, (corn and limas), frozen, cooked, boiled, drained, without salt	55.2922	M	4.31
3580	usda	sr_legacy_food 2018-04	168480	Succotash, (corn and limas), frozen, unprepared	55.2922	M	4.31
3581	usda	sr_legacy_food 2018-04	174261	Peanuts, all types, oil-roasted, with salt	55.2780	K	28.03
3582	usda	sr_legacy_food 2018-04	175258	Peanuts, all types, oil-roasted, without salt	55.2780	K	28.03
3583	usda	sr_legacy_food 2018-04	174280	Tofu, salted and fermented (fuyu)	55.2681	M	8.92
3584	usda	sr_legacy_food 2018-04	172452	Okara	55.2647	M	3.52
3585	usda	sr_legacy_food 2018-04	168531	Drumstick leaves, cooked, boiled, drained, with salt	55.2641	M	5.27
3586	usda	sr_legacy_food 2018-04	168417	Drumstick leaves, cooked, boiled, drained, without salt	55.2641	M	5.27
3587	usda	sr_legacy_food 2018-04	172901	CAMPBELL'S, Cream of Mushroom Soup, condensed	55.2439	K	1.29
3588	usda	sr_legacy_food 2018-04	168479	Succotash, (corn and limas), canned, with whole kernel corn, solids and liquids	55.2243	M	2.6
3589	usda	sr_legacy_food 2018-04	169156	Pork, cured, ham, separable fat, boneless, unheated	55.2230	W	7.5
3590	usda	sr_legacy_food 2018-04	167940	Cinnamon buns, frosted (includes honey buns)	55.2097	K	4.45
3591	usda	sr_legacy_food 2018-04	168416	Drumstick leaves, raw	55.2058	M	9.4
3592	usda	sr_legacy_food 2018-04	172768	Muffins, blueberry, prepared from recipe, made with low fat (2%) milk	55.1916	K	6.5
3593	usda	sr_legacy_food 2018-04	172099	Spaghetti, with meatballs in tomato sauce, canned	55.1877	K	4.37
3594	usda	sr_legacy_food 2018-04	169155	Pork, cured, ham, separable fat, boneless, heated	55.1536	W	8.77
3595	usda	sr_legacy_food 2018-04	168800	Frostings, chocolate, creamy, dry mix, prepared with butter	55.1289	M	1.11
3596	usda	sr_legacy_food 2018-04	170584	Nuts, ginkgo nuts, raw	55.0835	M	4.32
3597	usda	sr_legacy_food 2018-04	172439	Bacon, meatless	55.0748	M	11.69
3598	usda	sr_legacy_food 2018-04	174989	Croissants, cheese	55.0707	K	9.2
3599	usda	sr_legacy_food 2018-04	172087	POPEYES, Coleslaw	55.0695	M	0.98
3600	usda	sr_legacy_food 2018-04	170540	Succotash, (corn and limas), cooked, boiled, drained, with salt	55.0657	M	5.07
3601	usda	sr_legacy_food 2018-04	168477	Succotash, (corn and limas), cooked, boiled, drained, without salt	55.0657	M	5.07
3602	usda	sr_legacy_food 2018-04	174081	Tortillas, ready-to-bake or -fry, whole wheat	55.0085	K	9.76
3603	usda	sr_legacy_food 2018-04	174269	Sausage, meatless	54.9953	M	20.28
3604	usda	sr_legacy_food 2018-04	167548	Snacks, granola bars, soft, uncoated, peanut butter and chocolate chip	54.9923	K	9.8
3605	usda	sr_legacy_food 2018-04	169705	Oats (Includes foods for USDA's Food Distribution Program)	54.9838	K	16.89
3606	usda	sr_legacy_food 2018-04	170459	Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)	54.9648	M	4.32
3607	usda	sr_legacy_food 2018-04	174268	Meat extender	54.9628	M	41.71
3608	usda	sr_legacy_food 2018-04	172807	Cookies, oatmeal, prepared from recipe, without raisins	54.9354	K	6.8
3609	usda	sr_legacy_food 2018-04	169015	Restaurant, family style, fried mozzarella sticks	54.9090	T	14.75
3610	usda	sr_legacy_food 2018-04	167561	Snacks, trail mix, regular	54.8869	K	13.8
3611	usda	sr_legacy_food 2018-04	170654	Snacks, trail mix, regular, unsalted	54.8869	K	13.8
3612	usda	sr_legacy_food 2018-04	174683	Grapes, red or green (European type, such as Thompson seedless), raw	54.8747	I	0.72
3613	usda	sr_legacy_food 2018-04	175034	Sweet rolls, cinnamon, commercially prepared with raisins	54.8452	K	6.2
3614	usda	sr_legacy_food 2018-04	174290	Tofu, extra firm, prepared with nigari	54.8008	M	9.98
3615	usda	sr_legacy_food 2018-04	174304	Tofu, fried, prepared with calcium sulfate	54.7923	M	18.82
3616	usda	sr_legacy_food 2018-04	174305	Tofu, salted and fermented (fuyu), prepared with calcium sulfate	54.7783	M	8.15
3617	usda	sr_legacy_food 2018-04	173289	LITTLE CAESARS 14" Cheese Pizza, Thin Crust	54.7634	W	16.23
3618	usda	sr_legacy_food 2018-04	171363	Babyfood, cereal, oatmeal, with applesauce and bananas, junior, fortified	54.7538	K	0.89
3619	usda	foundation_food 2026-04	1104705	Flour, soy, defatted	54.7454	M	51.1
3620	usda	sr_legacy_food 2018-04	170176	Nuts, ginkgo nuts, canned	54.7343	M	2.29
3621	usda	sr_legacy_food 2018-04	172475	Tofu, raw, firm, prepared with calcium sulfate	54.7265	M	17.27
3622	usda	sr_legacy_food 2018-04	170592	Nuts, pine nuts, pinyon, dried	54.7144	K	11.57
3623	usda	sr_legacy_food 2018-04	171155	Soup, cream of mushroom, canned, condensed	54.7094	K	1.35
3624	usda	sr_legacy_food 2018-04	172476	Tofu, raw, regular, prepared with calcium sulfate	54.6838	M	8.08
3625	usda	sr_legacy_food 2018-04	167954	Snacks, granola bars, soft, uncoated, plain	54.6728	K	7.4
3626	usda	sr_legacy_food 2018-04	172704	Cake, pound, commercially prepared, butter (includes fresh and frozen)	54.6687	K	5
3627	usda	sr_legacy_food 2018-04	174260	Peanuts, all types, cooked, boiled, with salt	54.6672	K	13.5
3628	usda	sr_legacy_food 2018-04	172722	Cookies, fortune	54.6636	K	4.2
3629	usda	sr_legacy_food 2018-04	170056	Tomato products, canned, sauce, with onions	54.6608	M	1.56
3630	usda	sr_legacy_food 2018-04	172432	Peanuts, valencia, raw	54.6485	K	25.09
3631	usda	sr_legacy_food 2018-04	174264	Peanuts, virginia, oil-roasted, with salt	54.6459	K	25.87
3632	usda	sr_legacy_food 2018-04	173809	Peanuts, virginia, oil-roasted, without salt	54.6459	K	25.87
3633	usda	sr_legacy_food 2018-04	172433	Peanuts, valencia, oil-roasted, with salt	54.6325	K	27.04
3634	usda	sr_legacy_food 2018-04	173808	Peanuts, valencia, oil-roasted, without salt	54.6325	K	27.04
3635	usda	sr_legacy_food 2018-04	174267	Peanut flour, defatted	54.6312	K	52.2
3636	usda	sr_legacy_food 2018-04	169249	Lettuce, green leaf, raw	54.6261	W	1.36
3637	usda	sr_legacy_food 2018-04	174263	Peanuts, spanish, raw	54.6234	K	26.15
3638	usda	sr_legacy_food 2018-04	174262	Peanuts, all types, dry-roasted, with salt	54.6195	K	24.35
3639	usda	sr_legacy_food 2018-04	173806	Peanuts, all types, dry-roasted, without salt	54.6195	K	24.35
3640	usda	sr_legacy_food 2018-04	172435	Peanut flour, low fat	54.6143	K	33.8
3641	usda	sr_legacy_food 2018-04	172434	Peanuts, virginia, raw	54.5997	K	25.19
3642	usda	sr_legacy_food 2018-04	172431	Peanuts, spanish, oil-roasted, with salt	54.5992	K	28.01
3643	usda	sr_legacy_food 2018-04	173807	Peanuts, spanish, oil-roasted, without salt	54.5992	K	28.01
3644	usda	sr_legacy_food 2018-04	174291	Tofu, hard, prepared with nigari	54.5895	M	12.68
3645	usda	sr_legacy_food 2018-04	169585	Candies, peanut bar	54.5714	K	15.5
3646	usda	sr_legacy_food 2018-04	172448	Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)	54.5481	M	9.04
3647	usda	sr_legacy_food 2018-04	168569	Hearts of palm, canned	54.5446	K	2.52
3648	usda	sr_legacy_food 2018-04	168478	Succotash, (corn and limas), canned, with cream style corn	54.5091	M	2.64
3649	usda	sr_legacy_food 2018-04	167958	Snacks, oriental mix, rice-based	54.4983	K	17.31
3650	usda	sr_legacy_food 2018-04	169916	Oranges, raw, California, valencias	54.4823	L	1.04
3651	usda	sr_legacy_food 2018-04	167765	Watermelon, raw	54.4347	L	0.61
3652	usda	sr_legacy_food 2018-04	169676	Snacks, granola bars, soft, uncoated, nut and raisin	54.4275	K	8
3653	usda	sr_legacy_food 2018-04	170585	Nuts, mixed nuts, dry roasted, with peanuts, without salt added	54.3635	K	19.5
3654	usda	sr_legacy_food 2018-04	172430	Peanuts, all types, raw	54.3614	K	25.8
3655	usda	sr_legacy_food 2018-04	171362	Babyfood, cereal, oatmeal, with applesauce and bananas, strained	54.3215	K	0.89
3656	usda	sr_legacy_food 2018-04	171693	Apples, dried, sulfured, stewed, with added sugar	54.3082	M	0.2
3657	usda	sr_legacy_food 2018-04	170977	Babyfood, dessert, dutch apple, junior	54.3082	M	0.2
3658	usda	sr_legacy_food 2018-04	171721	Crabapples, raw	54.3082	M	0.4
3659	usda	sr_legacy_food 2018-04	175005	Muffins, corn, prepared from recipe, made with low fat (2%) milk	54.2593	K	7.1
3660	usda	sr_legacy_food 2018-04	175065	Pie crust, standard-type, frozen, ready-to-bake, unenriched	54.2050	K	3.9
3661	usda	sr_legacy_food 2018-04	172808	Cookies, chocolate chip, prepared from recipe, made with butter	54.1888	K	5.7
3662	usda	sr_legacy_food 2018-04	170965	Babyfood, cereal, mixed, with bananas, dry	54.1568	K	10.7
3663	usda	sr_legacy_food 2018-04	168853	Snack, potato chips, made from dried potatoes, plain	54.1562	M	4.62
3664	usda	sr_legacy_food 2018-04	172700	Cake, coffeecake, cinnamon with crumb topping, commercially prepared, enriched	54.1403	K	6.8
3665	usda	sr_legacy_food 2018-04	175052	Cake, coffeecake, cinnamon with crumb topping, commercially prepared, unenriched	54.1403	K	6.8
3666	usda	sr_legacy_food 2018-04	174955	Cookies, chocolate chip, prepared from recipe, made with margarine	54.1309	K	5.7
3667	usda	sr_legacy_food 2018-04	169919	Oranges, raw, with peel	54.0699	L	1.3
3668	usda	sr_legacy_food 2018-04	175188	Beans, black turtle, mature seeds, canned	54.0214	M	6.03
3669	usda	sr_legacy_food 2018-04	175238	Beans, black, mature seeds, canned, low sodium	54.0214	M	6.03
3670	usda	sr_legacy_food 2018-04	174987	Croissants, butter	53.9432	K	8.2
3671	usda	foundation_food 2026-04	2257044	Soy milk, sweetened, plain, refrigerated	53.9380	M	2.77687
3672	usda	sr_legacy_food 2018-04	170546	Tomato products, canned, puree, with salt added	53.9216	M	1.65
3673	usda	sr_legacy_food 2018-04	173931	Apples, dehydrated (low moisture), sulfured, uncooked	53.9069	M	1.32
3674	usda	sr_legacy_food 2018-04	175243	Beans, kidney, red, mature seeds, canned, drained solids, rinsed in tap water	53.8818	M	8.12
3675	usda	sr_legacy_food 2018-04	174298	Refried beans, canned, traditional, reduced sodium	53.8803	M	4.98
3676	usda	sr_legacy_food 2018-04	169675	Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow	53.8538	K	6.1
3677	usda	foundation_food 2026-04	2262072	Peanut butter, creamy	53.8138	K	23.9912
3678	usda	sr_legacy_food 2018-04	174285	Beans, kidney, red, mature seeds, canned, drained solids	53.8075	M	7.98
3679	usda	sr_legacy_food 2018-04	169923	Orange juice, frozen concentrate, unsweetened, undiluted	53.7876	M	2.4
3680	usda	sr_legacy_food 2018-04	169922	Orange juice, frozen concentrate, unsweetened, undiluted, with added calcium	53.7876	M	2.4
3681	usda	sr_legacy_food 2018-04	169423	Nuts, mixed nuts, oil roasted, without peanuts, with salt added	53.7875	K	15.52
3682	usda	sr_legacy_food 2018-04	170588	Nuts, mixed nuts, oil roasted, without peanuts, without salt added	53.7875	K	15.52
3683	usda	sr_legacy_food 2018-04	173740	Beans, kidney, all types, mature seeds, cooked, boiled, without salt	53.7709	M	8.67
3684	usda	sr_legacy_food 2018-04	171821	Soup, wonton, Chinese restaurant	53.7696	K	2.08
3685	usda	sr_legacy_food 2018-04	175245	Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium	53.7631	M	5.22
3686	usda	sr_legacy_food 2018-04	175195	Beans, kidney, red, mature seeds, canned, solids and liquids	53.7631	M	5.22
3687	usda	sr_legacy_food 2018-04	167553	Snacks, potato chips, made from dried potatoes, reduced fat	53.7480	M	4.56
3688	usda	sr_legacy_food 2018-04	175192	Beans, great northern, mature seeds, canned	53.7304	M	7.37
3689	usda	sr_legacy_food 2018-04	173791	Beans, great northern, mature seeds, canned, low sodium	53.7304	M	7.37
3690	usda	sr_legacy_food 2018-04	173484	Babyfood, meat, turkey sticks, junior	53.7171	W	13.7
3691	usda	sr_legacy_food 2018-04	172810	Rolls, dinner, plain, prepared from recipe, made with low fat (2%) milk	53.7165	K	8.5
3692	usda	sr_legacy_food 2018-04	169924	Tangerines, (mandarin oranges), canned, light syrup pack	53.7134	L	0.45
3693	usda	sr_legacy_food 2018-04	173747	Beans, navy, mature seeds, canned	53.7071	M	7.53
3694	usda	sr_legacy_food 2018-04	174910	Bread, cornbread, prepared from recipe, made with low fat (2%) milk	53.7018	K	6.7
3695	usda	sr_legacy_food 2018-04	168044	Stew, mutton, corn, squash (Navajo)	53.6920	W	8.62
3696	usda	sr_legacy_food 2018-04	169097	Oranges, raw, all commercial varieties	53.6919	L	0.94
3697	usda	sr_legacy_food 2018-04	169849	CRACKER BARREL, macaroni n' cheese	53.6735	T	6.49
3698	usda	sr_legacy_food 2018-04	168599	Nuts, mixed nuts, dry roasted, with peanuts, with salt added	53.6600	K	17.3
3699	usda	sr_legacy_food 2018-04	169990	Celtuce, raw	53.6163	M	0.85
3700	usda	sr_legacy_food 2018-04	175200	Beans, pinto, mature seeds, cooked, boiled, without salt	53.6134	M	9.01
3701	usda	sr_legacy_food 2018-04	167955	Snacks, granola bars, soft, uncoated, peanut butter	53.5843	K	10.5
3702	usda	sr_legacy_food 2018-04	169106	Tangerines, (mandarin oranges), canned, juice pack	53.5823	L	0.62
3703	usda	sr_legacy_food 2018-04	173741	Beans, kidney, all types, mature seeds, canned	53.5211	M	5.22
3704	usda	sr_legacy_food 2018-04	175006	Pancakes, plain, dry mix, complete, prepared	53.4906	K	5.2
3705	usda	sr_legacy_food 2018-04	167544	Snacks, granola bars, soft, uncoated, raisin	53.4819	K	7.6
3706	usda	sr_legacy_food 2018-04	174258	Noodles, chinese, cellophane or long rice (mung beans), dehydrated	53.4461	M	0.16
3707	usda	sr_legacy_food 2018-04	168459	Sesbania flower, raw	53.4461	M	1.28
3708	usda	sr_legacy_food 2018-04	172739	Crackers, crispbread, rye	53.4446	K	7.9
3709	usda	sr_legacy_food 2018-04	172772	Pancakes, plain, dry mix, complete (includes buttermilk)	53.4301	K	9.77
3710	usda	sr_legacy_food 2018-04	167634	Mutton, cooked, roasted (Navajo)	53.3311	W	33.43
3711	usda	sr_legacy_food 2018-04	170121	Purslane, cooked, boiled, drained, with salt	53.3252	M	1.49
3712	usda	sr_legacy_food 2018-04	169275	Purslane, cooked, boiled, drained, without salt	53.3252	M	1.49
3713	usda	sr_legacy_food 2018-04	173530	Babyfood, cereal, mixed, with bananas, prepared with whole milk	53.3143	K	3.82
3714	usda	sr_legacy_food 2018-04	168014	Cookies, animal crackers (includes arrowroot, tea biscuits)	53.2984	K	6.9
3715	usda	sr_legacy_food 2018-04	167664	Restaurant, Latino, tamale, corn	53.2934	K	3.48
3716	usda	sr_legacy_food 2018-04	169918	Oranges, raw, Florida	53.2251	L	0.7
3717	usda	sr_legacy_food 2018-04	172743	Crackers, rye, sandwich-type with cheese filling	53.1811	K	9.2
3718	usda	sr_legacy_food 2018-04	173023	Figs, canned, light syrup pack, solids and liquids	53.1648	M	0.39
3719	usda	sr_legacy_food 2018-04	173022	Figs, canned, water pack, solids and liquids	53.1648	M	0.4
3720	usda	sr_legacy_food 2018-04	169354	Jute, potherb, cooked, boiled, drained, with salt	53.1528	W	3.68
3721	usda	sr_legacy_food 2018-04	168420	Jute, potherb, cooked, boiled, drained, without salt	53.1528	W	3.68
3722	usda	sr_legacy_food 2018-04	168884	Rye grain	53.1501	K	10.34
3723	usda	sr_legacy_food 2018-04	169769	Macaroni and cheese, box mix with cheese sauce, unprepared	53.1424	K	12.73
3724	usda	sr_legacy_food 2018-04	169616	Desserts, rennin, chocolate, dry mix	53.0950	M	2.4
3725	usda	sr_legacy_food 2018-04	171143	Soup, bean with frankfurters, canned, condensed	53.0775	M	7.6
3726	usda	sr_legacy_food 2018-04	171879	Beverages, chocolate-flavor beverage mix, powder, prepared with whole milk	53.0766	K	3.23
3727	usda	sr_legacy_food 2018-04	175020	Pie, peach	53.0740	K	1.9
3728	usda	sr_legacy_food 2018-04	174118	Beverages, chocolate syrup, prepared with whole milk	53.0599	K	3.07
3729	usda	sr_legacy_food 2018-04	174970	Cookies, sugar wafer, with creme filling, sugar free	53.0540	K	3.57
3730	usda	sr_legacy_food 2018-04	174956	Cookies, gingersnaps	53.0363	K	5.6
3731	usda	sr_legacy_food 2018-04	170054	Tomato products, canned, sauce	53.0253	M	1.2
3732	usda	sr_legacy_food 2018-04	167951	Snacks, crisped rice bar, chocolate chip	53.0236	K	5.1
3733	usda	sr_legacy_food 2018-04	172737	Cookies, vanilla sandwich with creme filling	52.9907	K	4.5
3734	usda	sr_legacy_food 2018-04	173534	Babyfood, cereal, rice, with bananas, prepared with whole milk	52.9421	K	3.57
3735	usda	sr_legacy_food 2018-04	171142	Soup, bean with pork, canned, condensed	52.9239	M	5.88
3736	usda	sr_legacy_food 2018-04	174968	Cookies, shortbread, commercially prepared, pecan	52.9105	K	4.9
3737	usda	sr_legacy_food 2018-04	174937	Cake, coffeecake, fruit	52.8961	K	5.2
3738	usda	sr_legacy_food 2018-04	172724	Cookies, molasses	52.8873	K	5.6
3739	usda	sr_legacy_food 2018-04	169723	Wheat flour, white, cake, enriched	52.8813	K	8.2
3740	usda	sr_legacy_food 2018-04	170463	Tomato products, canned, sauce, with tomato tidbits	52.8470	M	1.32
3741	usda	sr_legacy_food 2018-04	172757	Doughnuts, yeast-leavened, with creme filling	52.8325	K	6.4
3742	usda	sr_legacy_food 2018-04	171691	Apples, dried, sulfured, uncooked	52.7943	M	0.93
3743	usda	sr_legacy_food 2018-04	173953	Cherimoya, raw	52.7528	K	1.57
3744	usda	sr_legacy_food 2018-04	171123	Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat and skin, cooked	52.7251	T	27.48
3745	usda	sr_legacy_food 2018-04	172766	Muffins, blueberry, dry mix	52.7178	K	3.48
3746	usda	sr_legacy_food 2018-04	172705	Cake, white, dry mix, special dietary (includes lemon-flavored)	52.6690	K	3
3747	usda	sr_legacy_food 2018-04	168453	Radishes, oriental, dried	52.6388	W	7.9
3748	usda	sr_legacy_food 2018-04	167968	Snacks, trail mix, tropical	52.6132	K	6.3
3749	usda	sr_legacy_food 2018-04	171836	Cookie, with peanut butter filling, chocolate-coated	52.6132	K	8.1
3750	usda	sr_legacy_food 2018-04	172905	Soup, bean with frankfurters, canned, prepared with equal volume water	52.6110	M	3.99
3751	usda	sr_legacy_food 2018-04	170148	Seeds, hemp seed, hulled	52.5904	K	31.56
3752	usda	sr_legacy_food 2018-04	168419	Jute, potherb, raw	52.5272	W	4.65
3753	usda	sr_legacy_food 2018-04	168043	Stew, hominy with mutton (Navajo)	52.5059	W	6.71
3754	usda	sr_legacy_food 2018-04	169368	Sesbania flower, cooked, steamed, with salt	52.4939	M	1.14
3755	usda	sr_legacy_food 2018-04	169281	Sesbania flower, cooked, steamed, without salt	52.4939	M	1.14
3756	usda	sr_legacy_food 2018-04	171905	Beverages, Eggnog-flavor mix, powder, prepared with whole milk	52.4312	K	2.93
3757	usda	sr_legacy_food 2018-04	174964	Cookies, peanut butter, prepared from recipe	52.4137	K	9
3758	usda	sr_legacy_food 2018-04	167666	Restaurant, Mexican, refried beans	52.3715	M	6.91
3759	usda	sr_legacy_food 2018-04	171125	Chicken, broiler, rotisserie, BBQ, breast, meat and skin	52.3651	T	26.37
3760	usda	sr_legacy_food 2018-04	173507	Babyfood, vegetables, carrots, junior	52.3363	K	0.8
3761	usda	sr_legacy_food 2018-04	170969	Babyfood, cereal, rice, dry fortified	52.3264	K	6.65
3762	usda	sr_legacy_food 2018-04	168975	Babyfood, rice cereal, dry, EARTHS BEST ORGANIC WHOLE GRAIN, fortified only with iron	52.3264	K	7.5
3763	usda	sr_legacy_food 2018-04	174867	Beverages, Malted drink mix, chocolate, powder, prepared with whole milk	52.2859	K	3.37
3764	usda	sr_legacy_food 2018-04	170545	Tomato juice, canned, without salt added	52.2843	M	0.85
3765	usda	sr_legacy_food 2018-04	170556	Seeds, pumpkin and squash seed kernels, dried	52.2329	K	30.23
3766	usda	sr_legacy_food 2018-04	169415	Seeds, pumpkin and squash seed kernels, roasted, with salt added	52.2232	K	29.84
3767	usda	sr_legacy_food 2018-04	170557	Seeds, pumpkin and squash seed kernels, roasted, without salt	52.2232	K	29.84
3768	usda	sr_legacy_food 2018-04	174256	Mung beans, mature seeds, raw	52.2117	M	23.86
3769	usda	sr_legacy_food 2018-04	172456	Soymilk, original and vanilla, with added calcium, vitamins A and D	52.2032	M	2.6
3770	usda	sr_legacy_food 2018-04	169218	Corn with red and green peppers, canned, solids and liquids	52.2031	K	2.33
3771	usda	sr_legacy_food 2018-04	174115	Beverages, Carob-flavor beverage mix, powder, prepared with whole milk	52.1806	K	3.16
3772	usda	sr_legacy_food 2018-04	172105	Egg rolls, vegetable, frozen, prepared	52.1611	K	5.95
3773	usda	sr_legacy_food 2018-04	170857	Cream, fluid, light (coffee cream or table cream)	52.1194	K	2.96
3774	usda	sr_legacy_food 2018-04	172299	Babyfood, cereal, rice, prepared with whole milk	52.1114	K	3.45
3775	usda	sr_legacy_food 2018-04	175255	Mung beans, mature seeds, cooked, boiled, with salt	52.0878	M	7.02
3776	usda	sr_legacy_food 2018-04	174257	Mung beans, mature seeds, cooked, boiled, without salt	52.0878	M	7.02
3777	usda	sr_legacy_food 2018-04	168825	Puddings, banana, dry mix, regular, prepared with whole milk	52.0828	K	2.74
3778	usda	sr_legacy_food 2018-04	168191	Dates, medjool	52.0738	W	1.81
3779	usda	sr_legacy_food 2018-04	174079	Cookie, butter or sugar, with chocolate icing or filling	52.0643	K	4.1
3780	usda	sr_legacy_food 2018-04	170859	Cream, fluid, heavy whipping	52.0535	K	2.84
3781	usda	sr_legacy_food 2018-04	168855	Snacks, rice cakes, brown rice, rye	52.0459	K	8.1
3782	usda	sr_legacy_food 2018-04	173515	Babyfood, vegetables, mix vegetables strained	52.0351	K	1
3783	usda	sr_legacy_food 2018-04	171244	Cheese, mozzarella, low moisture, part-skim	52.0262	K	23.75
3784	usda	sr_legacy_food 2018-04	169739	Barley flour or meal	52.0073	K	10.5
3785	usda	sr_legacy_food 2018-04	169649	Puddings, banana, dry mix, instant, prepared with whole milk	52.0050	K	2.62
3786	usda	sr_legacy_food 2018-04	173414	Cheese, cheddar (Includes foods for USDA's Food Distribution Program)	52.0044	K	22.87
3787	usda	sr_legacy_food 2018-04	170283	Barley, hulled	52.0044	K	12.48
3788	usda	sr_legacy_food 2018-04	170845	Cheese, mozzarella, whole milk	52.0025	K	22.17
3789	usda	sr_legacy_food 2018-04	170284	Barley, pearled, raw	51.9871	K	9.91
3790	usda	sr_legacy_food 2018-04	169248	Lettuce, iceberg (includes crisphead types), raw	51.9615	M	0.9
3791	usda	sr_legacy_food 2018-04	167671	CRACKER BARREL, macaroni n' cheese plate, from kid's menu	51.9026	T	6.46
3792	usda	sr_legacy_food 2018-04	174903	Biscuits, plain or buttermilk, dry mix, prepared	51.8792	K	7.3
3793	usda	sr_legacy_food 2018-04	172778	Pie, blueberry, commercially prepared	51.8696	K	1.8
3794	usda	sr_legacy_food 2018-04	171255	Cream, fluid, half and half	51.8507	K	3.13
3795	usda	sr_legacy_food 2018-04	172774	Pancakes, buckwheat, dry mix, incomplete	51.8273	K	10.9
3796	usda	sr_legacy_food 2018-04	171692	Apples, dried, sulfured, stewed, without added sugar	51.8016	M	0.22
3797	usda	sr_legacy_food 2018-04	169625	Frostings, chocolate, creamy, dry mix	51.8016	M	1.3
3798	usda	sr_legacy_food 2018-04	169908	Loquats, raw	51.8016	M	0.43
3799	usda	sr_legacy_food 2018-04	172462	MORI-NU, Tofu, silken, extra firm	51.8016	M	7.4
3800	usda	sr_legacy_food 2018-04	170285	Barley, pearled, cooked	51.7912	K	2.26
