# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T23:10:46Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 6256ed3e67b2dd48e5b228b8530a3ceb359221f1b8394ec0a3c36c2c6da5ed97
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 117997e6b1b2a0c203f836446d48add4054dce7e7bc4182ff2d114475a7c586f
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 72b632ff1fece7b2572df3e7d72461adb2a4c04d42b17026b0ea61535330f754
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 5402bda41426d17f189ea99d5091f763b37ad99fd6528a65f7f08a1d7065f27f
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.reference.blood = outputs/blood/standard/_calculated_amino_acid_standard.tsv sha256 de970880e11d08ce8878eccce2cfb07e165a0eb7f9b01720f196542b7469daab
# input.reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = outputs/composite/_calculated_amino_acid_standard_composite.tsv sha256 85a2b165e9a85a46b868b603eeae6f30c8a5b2ccd61683fdfa9553abf1579997
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# reference.blood = blood: plasma + erythrocytes at the base split (haemoglobin share as measured), reference male | outputs/blood/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 5.41114, I 2.34354, L 11.308, K 8.29135, M 1.63704, F 6.03455, T 5.04357, W 1.91394, V 8.187
# reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = skeletal muscle protein + non-protein metabolite pools (carnosine) and blood, mixed by protein mass (Layer C), reference male | outputs/composite/_calculated_amino_acid_standard_composite.tsv column composite | scored set fao_2013_indispensable (HILKMFTWV) | values: H 3.32649, I 4.60745, L 9.17611, K 9.13469, M 2.38384, F 4.56337, T 5.0595, W 1.64053, V 6.52979
# every scored food under reference blood, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
2217	usda	sr_legacy_food 2018-04	171145	Soup, chicken, canned, chunky, ready-to-serve	63.0655	H	5.06
2218	usda	sr_legacy_food 2018-04	168020	Seal, bearded (Oogruk), meat, dried (Alaska Native)	63.0640	V	82.6
2219	usda	sr_legacy_food 2018-04	168051	Seal, bearded (Oogruk), meat, dried, in oil (Alaska Native)	63.0625	V	35.31
2220	usda	sr_legacy_food 2018-04	168738	Beef, chuck, top blade, separable lean only, trimmed to 0" fat, choice, cooked, broiled	63.0614	W	26.11
2221	usda	sr_legacy_food 2018-04	173834	Veal, shoulder, arm, separable lean and fat, cooked, braised	63.0610	W	33.63
2222	usda	sr_legacy_food 2018-04	172606	Veal, Australian, shank, hind, bone-in, separable lean only, raw	63.0605	W	20.37
2223	usda	sr_legacy_food 2018-04	174432	Veal, Australian, shank, fore, bone-in, separable lean only, raw	63.0595	W	20.18
2224	usda	sr_legacy_food 2018-04	170714	Pizza, cheese topping, rising crust, frozen, cooked	63.0595	H	12.37
2225	usda	sr_legacy_food 2018-04	173820	Veal, leg (top round), separable lean and fat, cooked, pan-fried, not breaded	63.0573	W	31.75
2226	usda	sr_legacy_food 2018-04	168053	Seal, bearded (Oogruk), meat, low quadrant, raw (Alaska Native)	63.0565	V	23.63
2227	usda	sr_legacy_food 2018-04	174018	Beef, chuck, clod roast, separable lean only, trimmed to 1/4" fat, all grades, raw	63.0563	W	19.63
2228	usda	sr_legacy_food 2018-04	173832	Veal, shoulder, whole (arm and blade), separable lean only, cooked, roasted	63.0561	W	25.81
2229	usda	sr_legacy_food 2018-04	169561	Beef, chuck, mock tender steak, separable lean only, trimmed to 0" fat, choice, cooked, broiled	63.0545	W	25.74
2230	usda	sr_legacy_food 2018-04	174394	Veal, breast, plate half, boneless, separable lean and fat, cooked, braised	63.0536	W	25.93
2231	usda	sr_legacy_food 2018-04	175279	Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, roasted	63.0510	W	25.32
2232	usda	sr_legacy_food 2018-04	173821	Veal, leg (top round), separable lean and fat, cooked, roasted	63.0498	W	27.7
2233	usda	sr_legacy_food 2018-04	172567	Veal, breast, separable fat, cooked	63.0439	W	9.4
2234	usda	sr_legacy_food 2018-04	175287	Veal, sirloin, separable lean and fat, cooked, braised	63.0436	W	31.26
2235	usda	sr_legacy_food 2018-04	174277	Soy sauce made from soy and wheat (shoyu)	63.0429	H	8.14
2236	usda	sr_legacy_food 2018-04	175280	Veal, shoulder, whole (arm and blade), separable lean only, raw	63.0423	W	19.79
2237	usda	sr_legacy_food 2018-04	172651	Veal, shoulder, blade chop, separable lean and fat, cooked, grilled	63.0411	W	25.72
2238	usda	sr_legacy_food 2018-04	174021	Beef, chuck, top blade, separable lean and fat, trimmed to 0" fat, choice, cooked, broiled	63.0381	W	25.77
2239	usda	foundation_food 2026-04	327046	Kiwifruit, green, raw	63.0367	H	1.06
2240	usda	sr_legacy_food 2018-04	175062	Doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)	63.0367	H	6.4
2241	usda	sr_legacy_food 2018-04	171060	Chicken, liver, all classes, raw	63.0343	W	16.92
2242	usda	sr_legacy_food 2018-04	173836	Veal, shoulder, blade, separable lean and fat, cooked, braised	63.0340	W	31.26
2243	usda	sr_legacy_food 2018-04	171776	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, select, raw	63.0326	W	22.03
2244	usda	sr_legacy_food 2018-04	175274	Veal, loin, separable lean only, cooked, roasted	63.0325	W	26.32
2245	usda	sr_legacy_food 2018-04	170101	Onions, frozen, chopped, cooked, boiled, drained, with salt	63.0312	V	0.77
2246	usda	sr_legacy_food 2018-04	170411	Onions, frozen, chopped, cooked, boiled, drained, without salt	63.0312	V	0.77
2247	usda	sr_legacy_food 2018-04	175268	Veal, leg (top round), separable lean and fat, raw	63.0277	W	20.98
2248	usda	sr_legacy_food 2018-04	173842	Veal, sirloin, separable lean only, cooked, roasted	63.0268	W	26.32
2249	usda	sr_legacy_food 2018-04	170208	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, all grades, cooked	63.0259	W	29.9
2250	usda	sr_legacy_food 2018-04	174270	Soybeans, mature seeds, raw	63.0252	H	36.49
2251	usda	sr_legacy_food 2018-04	168745	Beef, plate, outside skirt steak, separable lean only, trimmed to 0" fat, all grades, cooked, broiled	63.0212	W	24.18
2252	usda	sr_legacy_food 2018-04	169562	Beef, chuck, mock tender steak, separable lean only, trimmed to 0" fat, select, cooked, broiled	63.0184	W	26.13
2253	usda	sr_legacy_food 2018-04	174017	Beef, chuck, top blade, separable lean only, trimmed to 0" fat, all grades, cooked, broiled	63.0184	W	26.13
2254	usda	sr_legacy_food 2018-04	171455	Chicken, broilers or fryers, giblets, cooked, simmered	63.0175	W	27.15
2255	usda	sr_legacy_food 2018-04	172643	Veal, leg, top round, cap off, cutlet, boneless, raw	63.0174	W	22.07
2256	usda	sr_legacy_food 2018-04	175285	Veal, shoulder, blade, separable lean only, cooked, roasted	63.0143	W	25.64
2257	usda	sr_legacy_food 2018-04	169675	Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow	63.0112	H	6.1
2258	usda	sr_legacy_food 2018-04	172441	Soybeans, mature seeds, dry roasted	63.0106	H	43.32
2259	usda	sr_legacy_food 2018-04	174879	Veal, ground, cooked, pan-fried	63.0096	W	25.83
2260	usda	sr_legacy_food 2018-04	167662	Restaurant, Latino, pupusas con queso (pupusas, cheese)	63.0096	H	11.72
2261	usda	sr_legacy_food 2018-04	169553	Beef, chuck, clod roast, separable lean only, trimmed to 0" fat, choice, cooked, roasted	63.0065	W	25.95
2262	usda	sr_legacy_food 2018-04	174433	Veal, Australian, shank, fore, bone-in, separable lean and fat, raw	63.0056	W	19.58
2263	usda	sr_legacy_food 2018-04	174491	Chicken, liver, all classes, cooked, pan-fried	63.0038	W	25.78
2264	usda	sr_legacy_food 2018-04	175288	Veal, sirloin, separable lean and fat, cooked, roasted	63.0024	W	25.14
2265	usda	sr_legacy_food 2018-04	173817	Veal, composite of trimmed retail cuts, separable lean only, raw	63.0001	W	20.2
2266	usda	sr_legacy_food 2018-04	174271	Soybeans, mature cooked, boiled, without salt	62.9990	H	18.21
2267	usda	sr_legacy_food 2018-04	174299	Soybeans, mature seeds, cooked, boiled, with salt	62.9990	H	18.21
2268	usda	sr_legacy_food 2018-04	175269	Veal, leg (top round), separable lean only, raw	62.9979	W	21.28
2269	usda	sr_legacy_food 2018-04	173840	Veal, sirloin, separable lean only, raw	62.9926	W	20.2
2270	usda	sr_legacy_food 2018-04	172607	Veal, Australian, shank, hind, bone-in, separable lean and fat, raw	62.9917	W	19.78
2271	usda	sr_legacy_food 2018-04	174275	Soy flour, defatted	62.9900	H	51.46
2272	usda	sr_legacy_food 2018-04	174300	Soybeans, mature seeds, roasted, no salt added	62.9868	H	38.55
2273	usda	sr_legacy_food 2018-04	172440	Soybeans, mature seeds, roasted, salted	62.9868	H	38.55
2274	usda	sr_legacy_food 2018-04	174395	Veal, breast, point half, boneless, separable lean and fat, cooked, braised	62.9854	W	28.23
2275	usda	sr_legacy_food 2018-04	168730	Beef, chuck, clod roast, separable lean only, trimmed to 0" fat, select, cooked, roasted	62.9810	W	28.09
2276	usda	sr_legacy_food 2018-04	172445	Soy meal, defatted, raw	62.9784	H	49.2
2277	usda	sr_legacy_food 2018-04	172772	Pancakes, plain, dry mix, complete (includes buttermilk)	62.9763	H	9.77
2278	usda	sr_legacy_food 2018-04	173838	Veal, shoulder, blade chop, separable lean only, raw	62.9722	W	19.6
2279	usda	sr_legacy_food 2018-04	174396	Veal, breast, whole, boneless, separable lean only, cooked, braised	62.9704	W	30.32
2280	usda	sr_legacy_food 2018-04	173835	Veal, shoulder, blade chop, separable lean and fat, raw	62.9671	W	18.72
2281	usda	sr_legacy_food 2018-04	174025	Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, broiled	62.9653	W	25.87
2282	usda	sr_legacy_food 2018-04	172464	MORI-NU, Tofu, silken, lite extra firm	62.9623	H	7
2283	usda	sr_legacy_food 2018-04	174273	Soy flour, full-fat, raw	62.9607	H	37.81
2284	usda	sr_legacy_food 2018-04	169660	Syrups, malt	62.9557	H	6.2
2285	usda	sr_legacy_food 2018-04	171782	Beef, chuck, clod steak, separable lean only, trimmed to 1/4" fat, all grades, cooked, braised	62.9556	W	29.34
2286	usda	sr_legacy_food 2018-04	173850	Veal, Australian, rib, rib roast, separable lean and fat, raw	62.9531	W	19.6
2287	usda	sr_legacy_food 2018-04	174274	Soy flour, full-fat, roasted	62.9519	H	38.09
2288	usda	sr_legacy_food 2018-04	172478	Veal, Australian, rib, rib roast, separable lean only, raw	62.9456	W	21.7
2289	usda	sr_legacy_food 2018-04	167556	Snacks, pretzels, hard, confectioner's coating, chocolate-flavor	62.9437	H	7.5
2290	usda	sr_legacy_food 2018-04	168739	Beef, chuck, top blade, separable lean only, trimmed to 0" fat, select, cooked, broiled	62.9433	W	26.16
2291	usda	sr_legacy_food 2018-04	172754	Danish pastry, cheese	62.9367	H	8
2292	usda	sr_legacy_food 2018-04	174614	Frankfurter, beef, heated	62.9351	W	11.69
2293	usda	sr_legacy_food 2018-04	168638	Beef, short loin, porterhouse steak, separable lean only, trimmed to 0" fat, all grades, cooked, broiled	62.9344	W	26.07
2294	usda	sr_legacy_food 2018-04	172571	Veal, shank (fore and hind), separable lean only, cooked, braised	62.9328	W	32.22
2295	usda	sr_legacy_food 2018-04	174470	Goose, domesticated, meat and skin, raw	62.9310	H	15.86
2296	usda	sr_legacy_food 2018-04	174393	Veal, breast, whole, boneless, separable lean and fat, cooked, braised	62.9241	W	26.97
2297	usda	sr_legacy_food 2018-04	174020	Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0" fat, USDA select, cooked, broiled	62.9237	W	26.08
2298	usda	sr_legacy_food 2018-04	172569	Veal, shank (fore and hind), separable lean and fat, cooked, braised	62.9159	W	31.54
2299	usda	sr_legacy_food 2018-04	174019	Beef, chuck, clod roast, separable lean only, trimmed to 0" fat, all grades, cooked, roasted	62.9146	W	26.82
2300	usda	sr_legacy_food 2018-04	171147	Soup, chicken gumbo, canned, condensed	62.9050	H	2.1
2301	usda	sr_legacy_food 2018-04	172568	Veal, shank (fore and hind), separable lean and fat, raw	62.9007	W	19.15
2302	usda	sr_legacy_food 2018-04	172456	Soymilk, original and vanilla, with added calcium, vitamins A and D	62.8891	H	2.6
2303	usda	sr_legacy_food 2018-04	175267	Veal, composite of trimmed retail cuts, separable fat, cooked	62.8846	W	9.42
2304	usda	sr_legacy_food 2018-04	173140	Snacks, soy chips or crisps, salted	62.8829	H	26.5
2305	usda	sr_legacy_food 2018-04	174392	Veal, breast, whole, boneless, separable lean and fat, raw	62.8711	W	17.47
2306	usda	sr_legacy_food 2018-04	172853	Chicken, broilers or fryers, dark meat, thigh, meat only, cooked, braised	62.8709	W	24.55
2307	usda	sr_legacy_food 2018-04	171001	Babyfood, Baby MUM MUM Rice Biscuits	62.8657	H	12.5
2308	usda	sr_legacy_food 2018-04	168549	Peppers, sweet, red, frozen, chopped, boiled, drained, with salt	62.8587	H	0.95
2309	usda	sr_legacy_food 2018-04	168548	Peppers, sweet, red, frozen, chopped, boiled, drained, without salt	62.8587	H	0.95
2310	usda	sr_legacy_food 2018-04	167960	Snacks, popcorn, cheese-flavor	62.8587	H	9.3
2311	usda	sr_legacy_food 2018-04	174563	Soup, turkey vegetable, canned, prepared with equal volume water	62.8587	H	1.28
2312	usda	sr_legacy_food 2018-04	175006	Pancakes, plain, dry mix, complete, prepared	62.8417	H	5.2
2313	usda	sr_legacy_food 2018-04	170609	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, all grades, cooked	62.8291	W	28.4
2314	usda	sr_legacy_food 2018-04	172412	Goose, domesticated, meat and skin, cooked, roasted	62.8282	H	25.16
2315	usda	sr_legacy_food 2018-04	172700	Cake, coffeecake, cinnamon with crumb topping, commercially prepared, enriched	62.7895	H	6.8
2316	usda	sr_legacy_food 2018-04	175052	Cake, coffeecake, cinnamon with crumb topping, commercially prepared, unenriched	62.7895	H	6.8
2317	usda	sr_legacy_food 2018-04	172570	Veal, shank (fore and hind), separable lean only, raw	62.7894	W	19.28
2318	usda	sr_legacy_food 2018-04	174673	Grapefruit, raw, pink and red, all areas	62.7832	L	0.77
2319	usda	sr_legacy_food 2018-04	170206	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, choice, cooked	62.7713	W	28.17
2320	usda	sr_legacy_food 2018-04	175257	Peas, split, mature seeds, cooked, boiled, with salt	62.7591	H	8.34
2321	usda	sr_legacy_food 2018-04	172429	Peas, split, mature seeds, cooked, boiled, without salt	62.7591	H	8.34
2322	usda	sr_legacy_food 2018-04	170177	Nuts, hickorynuts, dried	62.7436	K	12.72
2323	usda	sr_legacy_food 2018-04	172247	Babyfood, meat, ham, strained	62.7366	W	11.3
2324	usda	sr_legacy_food 2018-04	169842	CRACKER BARREL, chicken tenderloin platter, fried	62.7262	W	18.06
2325	usda	sr_legacy_food 2018-04	174615	Frankfurter, meat, heated	62.7247	W	9.77
2326	usda	sr_legacy_food 2018-04	173804	Lupins, mature seeds, cooked, boiled, with salt	62.6865	W	15.57
2327	usda	sr_legacy_food 2018-04	172424	Lupins, mature seeds, cooked, boiled, without salt	62.6865	W	15.57
2328	usda	sr_legacy_food 2018-04	172704	Cake, pound, commercially prepared, butter (includes fresh and frozen)	62.6666	W	5
2329	usda	sr_legacy_food 2018-04	167939	Garlic bread, frozen	62.6529	H	8.36
2330	usda	sr_legacy_food 2018-04	175245	Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium	62.6006	H	5.22
2331	usda	sr_legacy_food 2018-04	175195	Beans, kidney, red, mature seeds, canned, solids and liquids	62.6006	H	5.22
2332	usda	sr_legacy_food 2018-04	170008	Onions, sweet, raw	62.5694	H	0.8
2333	usda	sr_legacy_food 2018-04	172702	Cake, gingerbread, prepared from recipe	62.5627	K	3.9
2334	usda	sr_legacy_food 2018-04	174976	Crackers, cheese, sandwich-type with peanut butter filling	62.5581	K	12.41
2335	usda	sr_legacy_food 2018-04	174298	Refried beans, canned, traditional, reduced sodium	62.5414	H	4.98
2336	usda	sr_legacy_food 2018-04	174346	Game meat, rabbit, domesticated, composite of cuts, cooked, stewed	62.5402	H	30.38
2337	usda	sr_legacy_food 2018-04	172522	Game meat, rabbit, domesticated, composite of cuts, cooked, roasted	62.5374	H	29.06
2338	usda	sr_legacy_food 2018-04	174348	Game meat, rabbit, wild, cooked, stewed	62.5359	H	33.02
2339	usda	sr_legacy_food 2018-04	169704	Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)	62.5303	K	2.74
2340	usda	sr_legacy_food 2018-04	175188	Beans, black turtle, mature seeds, canned	62.5140	H	6.03
2341	usda	sr_legacy_food 2018-04	175238	Beans, black, mature seeds, canned, low sodium	62.5140	H	6.03
2342	usda	sr_legacy_food 2018-04	174347	Game meat, rabbit, wild, raw	62.5136	H	21.79
2343	usda	sr_legacy_food 2018-04	172521	Game meat, rabbit, domesticated, composite of cuts, raw	62.5005	H	20.05
2344	usda	sr_legacy_food 2018-04	171519	Chicken, broilers or fryers, drumstick, rotisserie, original seasoning, meat only, cooked	62.5000	W	28.74
2345	usda	sr_legacy_food 2018-04	169328	Broadbeans, immature seeds, cooked, boiled, drained, with salt	62.4994	H	4.8
2346	usda	sr_legacy_food 2018-04	170378	Broadbeans, immature seeds, cooked, boiled, drained, without salt	62.4994	H	4.8
2347	usda	sr_legacy_food 2018-04	174936	Cake, coffeecake, creme-filled with chocolate frosting	62.4802	K	5
2348	usda	sr_legacy_food 2018-04	173747	Beans, navy, mature seeds, canned	62.4750	H	7.53
2349	usda	sr_legacy_food 2018-04	173910	Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit	62.4610	K	11.37
2350	usda	foundation_food 2026-04	2346395	Nuts, pecans, halves, raw	62.4610	K	9.9587
2351	usda	sr_legacy_food 2018-04	167665	Restaurant, Mexican, spanish rice	62.4561	H	3.28
2352	usda	sr_legacy_food 2018-04	172739	Crackers, crispbread, rye	62.4389	H	7.9
2353	usda	sr_legacy_food 2018-04	171114	Chicken, broiler, rotisserie, BBQ, drumstick, meat only	62.4347	W	27.71
2354	usda	sr_legacy_food 2018-04	175243	Beans, kidney, red, mature seeds, canned, drained solids, rinsed in tap water	62.4269	H	8.12
2355	usda	sr_legacy_food 2018-04	173741	Beans, kidney, all types, mature seeds, canned	62.4178	H	5.22
2356	usda	sr_legacy_food 2018-04	174919	Bread, reduced-calorie, oatmeal	62.4128	K	7.6
2357	usda	sr_legacy_food 2018-04	171821	Soup, wonton, Chinese restaurant	62.4118	W	2.08
2358	usda	sr_legacy_food 2018-04	170149	Seeds, lotus seeds, dried	62.4109	H	15.41
2359	usda	sr_legacy_food 2018-04	174285	Beans, kidney, red, mature seeds, canned, drained solids	62.3999	H	7.98
2360	usda	sr_legacy_food 2018-04	172423	Lupins, mature seeds, raw	62.3964	W	36.17
2361	usda	sr_legacy_food 2018-04	169850	Restaurant, Italian, lasagna with meat	62.3857	H	10.83
2362	usda	sr_legacy_food 2018-04	170773	Fast Food, Pizza Chain, 14" pizza, cheese topping, stuffed crust	62.3787	H	12.23
2363	usda	sr_legacy_food 2018-04	170774	PIZZA HUT 14" Cheese Pizza, Stuffed Crust	62.3787	H	12.23
2364	usda	sr_legacy_food 2018-04	167524	Waffles, chocolate chip, frozen, ready-to-heat	62.3762	H	5.8
2365	usda	sr_legacy_food 2018-04	173740	Beans, kidney, all types, mature seeds, cooked, boiled, without salt	62.3701	H	8.67
2366	usda	sr_legacy_food 2018-04	170377	Broadbeans, immature seeds, raw	62.3695	H	5.6
2367	usda	sr_legacy_food 2018-04	174540	Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk	62.3562	H	2.36
2368	usda	sr_legacy_food 2018-04	168856	Snacks, sesame sticks, wheat-based, salted	62.3501	K	10.9
2369	usda	sr_legacy_food 2018-04	170653	Snacks, sesame sticks, wheat-based, unsalted	62.3501	K	10.9
2370	usda	sr_legacy_food 2018-04	175200	Beans, pinto, mature seeds, cooked, boiled, without salt	62.3325	H	9.01
2371	usda	sr_legacy_food 2018-04	173900	Cereals, CREAM OF RICE, dry	62.3199	K	6.3
2372	usda	sr_legacy_food 2018-04	173480	Babyfood, meat, ham, junior	62.3023	W	11.3
2373	usda	sr_legacy_food 2018-04	173912	Cereals ready-to-eat, rice, puffed, fortified	62.2990	K	6.3
2374	usda	sr_legacy_food 2018-04	168898	Rice flour, brown	62.2921	K	7.23
2375	usda	sr_legacy_food 2018-04	175192	Beans, great northern, mature seeds, canned	62.2631	H	7.37
2376	usda	sr_legacy_food 2018-04	173791	Beans, great northern, mature seeds, canned, low sodium	62.2631	H	7.37
2377	usda	sr_legacy_food 2018-04	169703	Rice, brown, long-grain, raw (Includes foods for USDA's Food Distribution Program)	62.2555	K	7.54
2378	usda	foundation_food 2026-04	2262075	Flaxseed, ground	62.2480	H	18.0359
2379	usda	sr_legacy_food 2018-04	168591	Seeds, lotus seeds, raw	62.2440	H	4.13
2380	usda	sr_legacy_food 2018-04	169706	Rice, brown, medium-grain, raw (Includes foods for USDA's Food Distribution Program)	62.2280	K	7.5
2381	usda	sr_legacy_food 2018-04	168537	Mushrooms, white, cooked, boiled, drained, with salt	62.2258	H	2.17
2382	usda	sr_legacy_food 2018-04	169252	Mushrooms, white, cooked, boiled, drained, without salt	62.2258	H	2.17
2383	usda	sr_legacy_food 2018-04	174107	Rolls, dinner, sweet	62.2258	H	10.04
2384	usda	sr_legacy_food 2018-04	169230	Garlic, raw	62.2148	H	6.36
2385	usda	sr_legacy_food 2018-04	173149	Formulated bar, high fiber, chewy, oats and chocolate	62.2077	H	5
2386	usda	sr_legacy_food 2018-04	169986	Cauliflower, raw	62.2074	L	1.92
2387	usda	sr_legacy_food 2018-04	170610	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, select, cooked	62.2035	W	29.88
2388	usda	sr_legacy_food 2018-04	169022	DENNY'S, chicken strips	62.2018	V	19.17
2389	usda	sr_legacy_food 2018-04	169705	Oats (Includes foods for USDA's Food Distribution Program)	62.2001	H	16.89
2390	usda	sr_legacy_food 2018-04	172087	POPEYES, Coleslaw	62.1964	L	0.98
2391	usda	sr_legacy_food 2018-04	173155	Snacks, brown rice chips	62.1888	K	8.2
2392	usda	sr_legacy_food 2018-04	170250	Snacks, rice cakes, brown rice, plain, unsalted	62.1888	K	8.2
2393	usda	sr_legacy_food 2018-04	167966	Snacks, rice cracker brown rice, plain	62.1888	K	8.2
2394	usda	sr_legacy_food 2018-04	169251	Mushrooms, white, raw	62.1746	H	3.09
2395	usda	sr_legacy_food 2018-04	173315	BURGER KING, CROISSAN'WICH with Sausage, Egg and Cheese	62.1744	W	12.09
2396	usda	sr_legacy_food 2018-04	173271	Fast foods, croissant, with egg, cheese, and sausage	62.1744	W	12.09
2397	usda	sr_legacy_food 2018-04	170412	Onions, frozen, whole, unprepared	62.1684	V	0.89
2398	usda	sr_legacy_food 2018-04	174268	Meat extender	62.1680	H	41.71
2399	usda	sr_legacy_food 2018-04	168446	Potato flour	62.1354	H	6.9
2400	usda	sr_legacy_food 2018-04	174269	Sausage, meatless	62.1302	H	20.28
2401	usda	sr_legacy_food 2018-04	169402	Mushrooms, white, microwaved	62.1296	H	3.91
2402	usda	sr_legacy_food 2018-04	168434	Mushrooms, brown, italian, or crimini, raw	62.1201	H	2.5
2403	usda	sr_legacy_food 2018-04	170143	Mushrooms, portabella, exposed to ultraviolet light, raw	62.1201	H	2.11
2404	usda	sr_legacy_food 2018-04	172703	Cake, pineapple upside-down, prepared from recipe	62.1178	H	3.5
2405	usda	sr_legacy_food 2018-04	172439	Bacon, meatless	62.1157	H	11.69
2406	usda	sr_legacy_food 2018-04	169342	Celery, cooked, boiled, drained, with salt	62.1068	H	0.83
2407	usda	sr_legacy_food 2018-04	169989	Celery, cooked, boiled, drained, without salt	62.1068	H	0.83
2408	usda	sr_legacy_food 2018-04	172776	Pancakes, whole-wheat, dry mix, incomplete	62.0976	K	12.8
2409	usda	sr_legacy_food 2018-04	169680	Snacks, rice cakes, brown rice, multigrain	62.0759	K	8.5
2410	usda	sr_legacy_food 2018-04	170252	Snacks, rice cakes, brown rice, multigrain, unsalted	62.0759	K	8.5
2411	usda	sr_legacy_food 2018-04	173287	PAPA JOHN'S 14" Cheese Pizza, Thin Crust	62.0744	H	12.29
2412	usda	sr_legacy_food 2018-04	167543	Snacks, granola bars, hard, almond	62.0667	H	7.7
2413	usda	sr_legacy_food 2018-04	168875	Rice, brown, medium-grain, cooked (Includes foods for USDA's Food Distribution Program)	62.0606	K	2.32
2414	usda	foundation_food 2026-04	1104766	Flour, soy, full-fat	62.0505	H	38.6
2415	usda	sr_legacy_food 2018-04	175003	Muffins, corn, dry mix, prepared	62.0358	H	7.4
2416	usda	sr_legacy_food 2018-04	174937	Cake, coffeecake, fruit	62.0326	H	5.2
2417	usda	sr_legacy_food 2018-04	168298	Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, cooked, pan-broiled	61.9723	W	26.68
2418	usda	sr_legacy_food 2018-04	169179	Pork, fresh, composite of separable fat, with added solution, raw	61.9602	W	9.27
2419	usda	sr_legacy_food 2018-04	171126	Chicken, broiler, rotisserie, BBQ, drumstick, meat and skin	61.9545	W	25.65
2420	usda	sr_legacy_food 2018-04	170003	Onions, canned, solids and liquids	61.9322	V	0.85
2421	usda	sr_legacy_food 2018-04	167557	Snacks, rice cakes, brown rice, sesame seed	61.9063	K	7.6
2422	usda	sr_legacy_food 2018-04	170652	Snacks, rice cakes, brown rice, sesame seed, unsalted	61.9063	K	7.6
2423	usda	sr_legacy_food 2018-04	169015	Restaurant, family style, fried mozzarella sticks	61.8831	T	14.75
